order_item_id,order_id,item_id,size_id,quantity,price_at_time
997,492,10,30,2,9.99
998,493,18,53,1,9.01
999,493,1,2,1,7.73
1000,493,19,55,2,12.34
1001,494,14,40,2,6.75
1002,494,5,15,2,12.81
1003,494,14,42,2,13.7
1004,495,6,17,1,14.18
1005,496,19,55,2,12.34
1006,497,4,10,3,6.89
1007,497,16,48,3,13.18
1008,498,17,50,2,15.34
1009,498,19,55,3,12.34
1010,499,16,48,2,13.18
1011,499,17,50,1,15.34
1012,500,6,18,3,15.32
1013,501,15,43,3,11.91
1014,501,11,31,3,12.13
1015,502,7,20,1,12.01
1016,502,15,45,2,19.74
1017,503,9,27,1,10.83
1018,504,1,3,1,9.97
1019,504,2,4,3,13.38
1020,504,19,56,1,9.11
1021,505,4,12,1,19.06
1022,506,11,33,1,15.68
1023,506,16,48,1,13.18
1024,506,4,11,3,11.15
1025,507,10,28,2,10.9
1026,508,3,8,2,9.21
1027,508,3,8,2,9.21
1028,509,7,19,3,7.02
1029,509,1,3,1,9.97
1030,510,18,53,3,9.01
1031,510,12,36,3,10.05
1032,510,9,26,3,14.89
1033,511,6,18,1,15.32
1034,511,13,38,3,19.05
1035,512,15,44,1,8.36
1036,513,20,60,3,12.23
1037,514,4,12,3,19.06
1038,514,13,39,2,9.68
1039,514,1,1,1,11.51
1040,515,11,33,2,15.68
1041,515,8,23,1,16.36
1042,515,6,16,3,18.54
1043,516,8,22,1,15.06
1044,517,2,5,3,14.74
1045,518,3,9,1,13.91
1046,518,2,6,2,6.59
1047,518,12,34,1,18.33
1048,519,7,20,3,12.01
1049,519,19,56,2,9.11
1050,519,5,14,2,18.78
1051,520,8,24,1,16.24
1052,521,2,6,2,6.59
1053,521,8,24,3,16.24
1054,521,9,26,2,14.89
1055,522,1,2,2,7.73
1056,522,18,52,3,5.28
1057,523,11,33,1,15.68
1058,523,19,56,2,9.11
1059,523,1,1,2,11.51
1060,524,5,15,1,12.81
1061,524,14,40,2,6.75
1062,524,5,15,1,12.81
1063,525,13,38,2,19.05
1064,526,9,25,1,18.6
1065,527,13,37,2,15.82
1066,528,16,48,3,13.18
1067,528,20,58,1,19.27
1068,529,19,55,3,12.34
1069,529,1,2,2,7.73
1070,529,19,56,1,9.11
1071,530,16,47,1,13.21
1072,530,9,27,1,10.83
1073,530,4,10,2,6.89
1074,531,7,20,1,12.01
1075,531,16,47,2,13.21
1076,531,2,6,3,6.59
1077,532,16,47,3,13.21
1078,532,9,27,3,10.83
1079,532,13,39,3,9.68
1080,533,9,26,1,14.89
1081,533,14,42,1,13.7
1082,534,17,50,3,15.34
1083,534,20,58,1,19.27
1084,535,2,4,2,13.38
1085,535,5,14,3,18.78
1086,536,17,50,2,15.34
1087,536,5,13,2,9.31
1088,536,18,53,2,9.01
1089,537,18,53,2,9.01
1090,538,3,8,2,9.21
1091,538,6,18,1,15.32
1092,538,20,60,3,12.23
1093,539,17,51,2,5.51
1094,540,1,1,3,11.51
1095,541,20,58,1,19.27
1096,541,8,24,1,16.24
1097,541,10,28,3,10.9
1098,542,11,31,2,12.13
1099,542,11,33,1,15.68
1100,543,1,1,3,11.51
1101,544,17,49,3,14.69
1102,544,13,39,2,9.68
1103,544,20,59,2,6.03
1104,545,10,30,1,9.99
1105,545,15,45,1,19.74
1106,546,10,29,2,12.51
1107,547,19,57,3,9.39
1108,547,14,41,2,5.25
1109,547,6,18,1,15.32
1110,548,9,27,1,10.83
1111,548,16,48,2,13.18
1112,549,11,33,2,15.68
1113,549,7,19,1,7.02
1114,549,18,52,1,5.28
1115,550,5,15,3,12.81
1116,551,9,27,3,10.83
1117,551,20,60,1,12.23
1118,552,12,35,2,13.89
1119,553,5,15,3,12.81
1120,553,6,18,3,15.32
1121,553,15,44,3,8.36
1122,554,13,37,2,15.82
1123,554,1,1,2,11.51
1124,555,3,9,1,13.91
1125,556,6,17,1,14.18
1126,557,17,51,1,5.51
1127,558,8,23,1,16.36
1128,559,6,18,3,15.32
1129,559,5,13,2,9.31
1130,560,18,54,1,9.04
1131,560,5,14,3,18.78
1132,561,7,19,3,7.02
1133,561,18,53,1,9.01
1134,562,5,14,3,18.78
1135,562,13,39,3,9.68
1136,563,8,24,3,16.24
1137,563,1,1,3,11.51
1138,563,9,27,1,10.83
1139,564,8,24,1,16.24
1140,565,8,23,1,16.36
1141,566,8,22,2,15.06
1142,567,11,31,2,12.13
1143,568,8,24,2,16.24
1144,568,5,13,3,9.31
1145,569,4,12,3,19.06
1146,569,15,43,3,11.91
1147,569,4,10,1,6.89
1148,570,12,34,3,18.33
1149,570,10,29,3,12.51
1150,571,4,10,1,6.89
1151,571,15,45,2,19.74
1152,572,19,56,1,9.11
1153,572,16,47,3,13.21
1154,572,15,43,1,11.91
1155,573,2,4,3,13.38
1156,573,16,47,3,13.21
1157,574,20,58,1,19.27
1158,574,1,1,1,11.51
1159,574,12,34,2,18.33
1160,575,3,8,1,9.21
1161,575,2,4,3,13.38
1162,575,11,33,2,15.68
1163,576,18,54,1,9.04
1164,576,20,60,1,12.23
1165,576,8,22,1,15.06
1166,577,12,34,2,18.33
1167,577,20,60,1,12.23
1168,577,1,1,2,11.51
1169,578,19,56,2,9.11
1170,579,6,17,3,14.18
1171,579,18,53,2,9.01
1172,579,17,49,3,14.69
1173,580,10,29,3,12.51
1174,580,5,13,1,9.31
1175,581,20,58,2,19.27
1176,581,5,13,2,9.31
1177,582,6,16,3,18.54
1178,582,13,38,2,19.05
1179,583,12,34,2,18.33
1180,583,13,37,2,15.82
1181,584,11,31,1,12.13
1182,585,17,49,2,14.69
1183,585,18,54,3,9.04
1184,586,7,20,2,12.01
1185,586,18,52,1,5.28
1186,586,13,37,2,15.82
1187,587,9,25,1,18.6
1188,587,1,2,2,7.73
1189,587,13,39,3,9.68
1190,588,11,31,3,12.13
1191,588,1,2,1,7.73
1192,588,12,34,3,18.33
1193,589,8,23,1,16.36
1194,590,1,1,1,11.51
1195,591,12,34,2,18.33
1196,591,8,22,3,15.06
1197,592,10,28,2,10.9
1198,592,14,41,2,5.25
1199,593,11,33,2,15.68
1200,593,17,50,1,15.34
1201,593,15,45,3,19.74
1202,594,16,47,3,13.21
1203,594,4,11,3,11.15
1204,595,8,22,1,15.06
1205,595,6,17,3,14.18
1206,596,1,3,3,9.97
1207,597,10,29,1,12.51
1208,597,5,15,2,12.81
1209,597,19,57,2,9.39
1210,598,19,55,1,12.34
1211,598,5,15,1,12.81
1212,598,19,56,1,9.11
1213,599,4,12,1,19.06
1214,599,7,21,1,13.85
1215,600,9,25,2,18.6
1216,600,13,39,3,9.68
1217,600,5,14,1,18.78
1218,601,7,19,2,7.02
1219,601,14,40,3,6.75
1220,601,19,55,2,12.34
1221,602,11,33,3,15.68
1222,602,18,53,3,9.01
1223,603,2,4,1,13.38
1224,604,17,50,1,15.34
1225,604,2,6,3,6.59
1226,605,9,26,1,14.89
1227,605,12,35,3,13.89
1228,606,13,37,2,15.82
1229,606,14,42,3,13.7
1230,607,10,29,2,12.51
1231,608,7,21,2,13.85
1232,608,5,15,2,12.81
1233,608,16,47,3,13.21
1234,609,10,30,1,9.99
1235,609,7,21,2,13.85
1236,609,17,50,3,15.34
1237,610,4,11,2,11.15
1238,610,16,47,2,13.21
1239,610,3,7,1,15.71
1240,611,14,41,3,5.25
1241,611,20,58,1,19.27
1242,612,10,29,2,12.51
1243,612,16,46,2,18.68
1244,612,9,25,1,18.6
1245,613,13,39,1,9.68
1246,613,12,36,2,10.05
1247,614,7,21,2,13.85
1248,614,10,28,3,10.9
1249,614,2,5,3,14.74
1250,615,16,48,3,13.18
1251,615,15,43,1,11.91
1252,615,6,17,2,14.18
1253,616,19,55,3,12.34
1254,617,2,6,1,6.59
1255,617,11,31,2,12.13
1256,618,10,29,2,12.51
1257,619,5,14,2,18.78
1258,620,8,23,1,16.36
1259,620,11,31,3,12.13
1260,620,8,23,3,16.36
1261,621,15,45,2,19.74
1262,621,7,19,2,7.02
1263,621,8,24,3,16.24
1264,622,15,44,1,8.36
1265,623,18,54,3,9.04
1266,624,8,24,1,16.24
1267,624,1,2,1,7.73
1268,625,13,39,2,9.68
1269,626,1,1,3,11.51
1270,627,8,22,1,15.06
1271,627,13,37,2,15.82
1272,627,20,60,1,12.23
1273,628,11,32,1,11.34
1274,629,7,20,1,12.01
1275,629,3,9,1,13.91
1276,629,9,26,2,14.89
1277,630,9,26,2,14.89
1278,630,6,18,1,15.32
1279,630,16,46,3,18.68
1280,631,16,48,2,13.18
1281,632,13,38,3,19.05
1282,633,14,41,3,5.25
1283,633,6,16,1,18.54
1284,634,3,9,2,13.91
1285,634,4,12,2,19.06
1286,635,15,44,1,8.36
1287,635,12,35,2,13.89
1288,635,13,39,3,9.68
1289,636,4,10,2,6.89
1290,636,9,26,2,14.89
1291,636,16,47,1,13.21
1292,637,13,39,1,9.68
1293,637,4,12,3,19.06
1294,637,9,25,1,18.6
1295,638,4,12,3,19.06
1296,638,16,48,1,13.18
1297,638,15,43,1,11.91
1298,639,4,12,3,19.06
1299,639,16,46,1,18.68
1300,640,11,31,1,12.13
1301,640,20,58,3,19.27
1302,641,2,5,2,14.74
1303,642,2,6,1,6.59
1304,643,6,17,1,14.18
1305,644,17,51,3,5.51
1306,645,7,19,3,7.02
1307,645,12,36,2,10.05
1308,645,4,12,3,19.06
1309,646,16,46,2,18.68
1310,647,20,59,2,6.03
1311,647,12,36,2,10.05
1312,647,14,40,3,6.75
1313,648,11,31,2,12.13
1314,649,4,10,3,6.89
1315,650,20,59,2,6.03
1316,650,2,5,3,14.74
1317,650,16,46,2,18.68
1318,651,8,23,1,16.36
1319,652,1,1,3,11.51
1320,652,9,27,1,10.83
1321,653,7,20,1,12.01
1322,653,20,58,3,19.27
1323,654,16,46,1,18.68
1324,654,1,3,1,9.97
1325,654,12,36,2,10.05
1326,655,3,7,2,15.71
1327,655,19,57,3,9.39
1328,656,4,11,1,11.15
1329,657,4,10,1,6.89
1330,657,20,59,1,6.03
1331,658,19,55,1,12.34
1332,658,11,32,1,11.34
1333,658,1,1,1,11.51
1334,659,2,4,1,13.38
1335,659,13,39,2,9.68
1336,660,20,58,3,19.27
1337,661,5,14,3,18.78
1338,661,2,4,2,13.38
1339,662,9,27,2,10.83
1340,662,5,15,3,12.81
1341,663,17,50,3,15.34
1342,663,20,58,2,19.27
1343,664,8,22,2,15.06
1344,664,20,60,3,12.23
1345,665,11,32,1,11.34
1346,665,6,16,2,18.54
1347,666,12,36,1,10.05
1348,666,20,59,3,6.03
1349,667,20,59,1,6.03
1350,667,14,41,3,5.25
1351,668,18,53,3,9.01
1352,668,9,26,1,14.89
1353,669,12,35,1,13.89
1354,669,1,3,3,9.97
1355,670,11,33,2,15.68
1356,670,16,46,3,18.68
1357,671,15,43,3,11.91
1358,672,13,38,1,19.05
1359,673,12,35,3,13.89
1360,673,14,40,3,6.75
1361,673,12,34,1,18.33
1362,674,5,13,3,9.31
1363,674,18,53,1,9.01
1364,675,15,43,2,11.91
1365,675,13,38,3,19.05
1366,675,7,19,3,7.02
1367,676,12,35,2,13.89
1368,676,10,30,2,9.99
1369,676,5,14,1,18.78
1370,677,13,38,3,19.05
1371,677,4,12,1,19.06
1372,678,11,32,3,11.34
1373,679,17,51,2,5.51
1374,679,9,26,2,14.89
1375,679,3,9,1,13.91
1376,680,18,53,3,9.01
1377,680,17,51,1,5.51
1378,680,13,39,3,9.68
1379,681,5,13,1,9.31
1380,681,3,8,3,9.21
1381,681,1,1,1,11.51
1382,682,5,13,2,9.31
1383,682,15,45,3,19.74
1384,682,10,29,3,12.51
1385,683,9,27,1,10.83
1386,683,18,52,1,5.28
1387,684,19,55,3,12.34
1388,684,7,19,3,7.02
1389,684,7,20,1,12.01
1390,685,9,25,1,18.6
1391,686,20,60,3,12.23
1392,686,9,25,2,18.6
1393,687,17,51,2,5.51
1394,687,12,34,3,18.33
1395,688,5,15,2,12.81
1396,688,18,54,1,9.04
1397,689,14,40,3,6.75
1398,689,19,56,1,9.11
1399,690,3,9,3,13.91
1400,690,9,26,1,14.89
1401,691,17,49,3,14.69
1402,691,5,15,2,12.81
1403,692,3,8,3,9.21
1404,693,2,4,2,13.38
1405,693,9,27,1,10.83
1406,694,18,54,2,9.04
1407,695,14,41,1,5.25
1408,695,1,3,1,9.97
1409,695,20,59,1,6.03
1410,696,18,53,3,9.01
1411,697,7,20,3,12.01
1412,698,19,57,1,9.39
1413,699,11,31,1,12.13
1414,700,15,43,2,11.91
1415,701,19,55,3,12.34
1416,702,15,44,2,8.36
1417,703,7,19,3,7.02
1418,704,10,30,3,9.99
1419,704,12,36,2,10.05
1420,705,18,54,1,9.04
1421,705,9,27,3,10.83
1422,706,12,36,3,10.05
1423,706,10,29,1,12.51
1424,707,6,16,1,18.54
1425,707,19,56,1,9.11
1426,707,12,35,1,13.89
1427,708,9,26,2,14.89
1428,708,16,48,2,13.18
1429,709,14,40,1,6.75
1430,709,20,58,2,19.27
1431,710,4,10,3,6.89
1432,711,10,29,2,12.51
1433,711,3,7,3,15.71
1434,711,6,17,1,14.18
1435,712,3,8,2,9.21
1436,712,14,42,1,13.7
1437,712,6,16,2,18.54
1438,713,11,32,2,11.34
1439,713,11,31,1,12.13
1440,714,1,3,2,9.97
1441,715,16,48,3,13.18
1442,715,12,36,3,10.05
1443,715,17,49,2,14.69
1444,716,6,17,3,14.18
1445,716,13,38,2,19.05
1446,716,4,12,1,19.06
1447,717,8,24,2,16.24
1448,718,19,55,3,12.34
1449,718,13,38,2,19.05
1450,718,10,30,1,9.99
1451,719,7,21,3,13.85
1452,720,16,48,2,13.18
1453,721,14,42,1,13.7
1454,722,15,44,3,8.36
1455,722,13,37,2,15.82
1456,722,2,6,1,6.59
1457,723,7,21,3,13.85
1458,723,6,18,2,15.32
1459,723,16,48,2,13.18
1460,724,5,14,2,18.78
1461,724,3,9,2,13.91
1462,724,18,53,2,9.01
1463,725,2,5,3,14.74
1464,726,2,4,2,13.38
1465,726,20,60,1,12.23
1466,727,1,1,1,11.51
1467,727,10,30,3,9.99
1468,728,1,3,1,9.97
1469,728,1,3,2,9.97
1470,729,13,37,3,15.82
1471,729,18,52,2,5.28
1472,730,18,53,1,9.01
1473,730,7,19,3,7.02
1474,730,17,49,3,14.69
1475,731,4,11,3,11.15
1476,731,16,48,1,13.18
1477,732,5,15,3,12.81
1478,732,15,45,1,19.74
1479,732,10,28,1,10.9
1480,733,9,25,3,18.6
1481,734,8,22,2,15.06
1482,734,2,4,2,13.38
1483,734,4,10,2,6.89
1484,735,10,30,3,9.99
1485,736,9,25,1,18.6
1486,736,14,40,1,6.75
1487,737,7,21,1,13.85
1488,738,10,28,1,10.9
1489,739,10,29,2,12.51
1490,739,16,46,1,18.68
1491,740,7,20,3,12.01
1492,740,17,50,2,15.34
1493,740,1,2,2,7.73
1494,741,4,12,3,19.06
1495,741,2,4,1,13.38
1496,741,14,40,2,6.75
1497,742,17,51,1,5.51
1498,743,16,48,1,13.18
1499,743,15,44,1,8.36
1500,743,15,45,3,19.74
1501,744,17,49,3,14.69
1502,745,3,9,3,13.91
1503,745,9,25,1,18.6
1504,745,7,19,3,7.02
1505,746,4,10,1,6.89
1506,746,17,50,3,15.34
1507,746,18,53,1,9.01
1508,747,12,36,1,10.05
1509,747,14,41,2,5.25
1510,747,16,47,2,13.21
1511,748,19,56,3,9.11
1512,748,4,10,3,6.89
1513,749,1,1,2,11.51
1514,749,3,7,3,15.71
1515,750,1,3,2,9.97
1516,750,15,45,1,19.74
1517,750,20,60,2,12.23
1518,751,1,2,1,7.73
1519,751,1,2,2,7.73
1520,751,13,37,2,15.82
1521,752,17,50,2,15.34
1522,752,13,37,3,15.82
1523,752,7,21,2,13.85
1524,753,1,1,3,11.51
1525,753,18,52,1,5.28
1526,753,1,1,2,11.51
1527,754,10,29,2,12.51
1528,754,12,36,3,10.05
1529,754,3,7,3,15.71
1530,755,9,26,2,14.89
1531,756,12,34,3,18.33
1532,756,18,53,1,9.01
1533,756,2,5,3,14.74
1534,757,14,42,3,13.7
1535,758,2,4,1,13.38
1536,758,18,52,3,5.28
1537,758,20,58,3,19.27
1538,759,16,48,2,13.18
1539,760,5,15,3,12.81
1540,760,12,35,2,13.89
1541,760,1,3,1,9.97
1542,761,4,10,1,6.89
1543,762,5,13,2,9.31
1544,763,9,27,3,10.83
1545,763,16,47,3,13.21
1546,763,9,26,3,14.89
1547,764,9,25,1,18.6
1548,765,17,49,1,14.69
1549,765,4,10,2,6.89
1550,766,4,10,3,6.89
1551,766,18,52,2,5.28
1552,766,18,54,1,9.04
1553,767,14,41,3,5.25
1554,767,4,12,2,19.06
1555,768,14,41,2,5.25
1556,769,5,13,2,9.31
1557,769,7,21,3,13.85
1558,770,8,22,3,15.06
1559,770,7,21,1,13.85
1560,771,19,57,2,9.39
1561,771,14,40,2,6.75
1562,771,17,49,2,14.69
1563,772,8,24,2,16.24
1564,772,9,26,3,14.89
1565,773,16,48,3,13.18
1566,774,7,19,3,7.02
1567,774,13,39,3,9.68
1568,775,10,30,1,9.99
1569,775,4,12,2,19.06
1570,776,16,46,2,18.68
1571,777,14,42,2,13.7
1572,777,11,33,1,15.68
1573,777,9,27,1,10.83
1574,778,20,60,3,12.23
1575,779,15,43,1,11.91
1576,780,13,39,2,9.68
1577,780,4,10,1,6.89
1578,780,9,25,3,18.6
1579,781,18,54,3,9.04
1580,781,14,40,2,6.75
1581,782,1,1,2,11.51
1582,783,11,31,1,12.13
1583,783,15,45,2,19.74
1584,783,1,3,3,9.97
1585,784,7,19,3,7.02
1586,784,16,48,1,13.18
1587,785,8,23,1,16.36
1588,785,17,51,2,5.51
1589,785,13,37,1,15.82
1590,786,16,47,2,13.21
1591,787,13,38,1,19.05
1592,787,20,58,2,19.27
1593,788,9,25,3,18.6
1594,788,1,3,3,9.97
1595,789,7,21,3,13.85
1596,790,20,58,3,19.27
1597,790,12,35,3,13.89
1598,790,16,47,3,13.21
1599,791,19,57,2,9.39
1600,791,12,34,1,18.33
1601,791,6,17,3,14.18
1602,792,12,36,2,10.05
1603,792,17,51,3,5.51
1604,792,15,45,3,19.74
1605,793,1,2,2,7.73
1606,794,10,29,3,12.51
1607,795,2,4,3,13.38
1608,796,1,1,3,11.51
1609,797,16,48,1,13.18
1610,798,11,33,1,15.68
1611,799,4,12,2,19.06
1612,800,15,43,2,11.91
1613,800,10,30,1,9.99
1614,800,17,50,2,15.34
1615,801,11,31,1,12.13
1616,802,8,23,2,16.36
1617,802,17,50,1,15.34
1618,802,18,53,3,9.01
1619,803,16,47,2,13.21
1620,803,18,53,3,9.01
1621,804,19,57,3,9.39
1622,804,3,7,2,15.71
1623,804,10,28,1,10.9
1624,805,19,57,1,9.39
1625,806,19,55,2,12.34
1626,807,8,23,3,16.36
1627,808,3,8,1,9.21
1628,809,16,48,1,13.18
1629,810,20,59,1,6.03
1630,810,4,10,3,6.89
1631,810,19,56,1,9.11
1632,811,3,9,1,13.91
1633,811,5,14,3,18.78
1634,812,14,40,1,6.75
1635,812,17,49,3,14.69
1636,813,11,33,3,15.68
1637,813,19,55,2,12.34
1638,814,18,52,1,5.28
1639,814,7,19,2,7.02
1640,815,4,12,2,19.06
1641,815,4,11,3,11.15
1642,815,5,13,1,9.31
1643,816,10,29,2,12.51
1644,817,6,18,3,15.32
1645,817,7,20,3,12.01
1646,818,2,5,2,14.74
1647,818,3,8,3,9.21
1648,819,15,43,3,11.91
1649,819,4,12,3,19.06
1650,820,18,52,3,5.28
1651,820,13,37,3,15.82
1652,820,20,60,1,12.23
1653,821,4,12,3,19.06
1654,821,1,1,3,11.51
1655,821,5,14,1,18.78
1656,822,10,30,3,9.99
1657,822,8,23,3,16.36
1658,823,15,43,2,11.91
1659,824,8,24,3,16.24
1660,824,6,17,2,14.18
1661,825,3,8,2,9.21
1662,826,11,32,3,11.34
1663,826,1,2,2,7.73
1664,826,15,43,3,11.91
1665,827,9,25,1,18.6
1666,828,10,29,1,12.51
1667,828,17,51,2,5.51
1668,829,17,49,1,14.69
1669,829,1,3,1,9.97
1670,829,17,50,3,15.34
1671,830,12,34,1,18.33
1672,830,3,9,1,13.91
1673,830,15,44,3,8.36
1674,831,10,29,2,12.51
1675,831,9,27,3,10.83
1676,831,14,40,3,6.75
1677,832,14,41,1,5.25
1678,832,1,3,1,9.97
1679,833,6,18,1,15.32
1680,834,6,18,2,15.32
1681,834,16,48,2,13.18
1682,835,17,49,2,14.69
1683,835,6,17,3,14.18
1684,836,16,46,3,18.68
1685,836,6,18,1,15.32
1686,837,7,21,3,13.85
1687,837,5,15,3,12.81
1688,838,18,54,1,9.04
1689,839,5,15,3,12.81
1690,839,8,22,2,15.06
1691,840,17,49,1,14.69
1692,841,12,35,2,13.89
1693,841,7,20,1,12.01
1694,841,4,11,1,11.15
1695,842,19,57,2,9.39
1696,843,5,15,1,12.81
1697,844,8,24,3,16.24
1698,844,5,15,1,12.81
1699,844,12,34,2,18.33
1700,845,19,55,1,12.34
1701,846,9,25,1,18.6
1702,847,2,6,1,6.59
1703,848,4,12,2,19.06
1704,848,18,52,2,5.28
1705,848,9,26,1,14.89
1706,849,10,29,1,12.51
1707,849,14,41,2,5.25
1708,850,18,54,3,9.04
1709,850,2,6,3,6.59
1710,851,11,32,1,11.34
1711,852,10,29,3,12.51
1712,852,8,23,2,16.36
1713,853,2,5,1,14.74
1714,854,9,26,3,14.89
1715,855,4,11,1,11.15
1716,855,12,35,1,13.89
1717,856,11,31,2,12.13
1718,857,8,23,2,16.36
1719,857,14,42,1,13.7
1720,858,4,10,2,6.89
1721,859,19,57,2,9.39
1722,860,14,41,3,5.25
1723,861,12,36,1,10.05
1724,862,16,48,2,13.18
1725,862,7,21,2,13.85
1726,863,1,2,1,7.73
1727,864,5,15,2,12.81
1728,864,10,29,2,12.51
1729,864,8,24,1,16.24
1730,865,14,42,2,13.7
1731,865,4,12,3,19.06
1732,866,5,15,2,12.81
1733,867,6,16,1,18.54
1734,867,13,39,3,9.68
1735,867,13,38,2,19.05
1736,868,11,31,3,12.13
1737,868,5,13,3,9.31
1738,868,5,13,1,9.31
1739,869,17,51,2,5.51
1740,870,9,27,3,10.83
1741,870,2,5,3,14.74
1742,871,11,33,1,15.68
1743,871,2,4,1,13.38
1744,872,10,28,2,10.9
1745,872,8,24,1,16.24
1746,873,6,17,2,14.18
1747,873,2,6,3,6.59
1748,874,14,40,1,6.75
1749,875,16,46,1,18.68
1750,875,18,54,1,9.04
1751,875,1,1,2,11.51
1752,876,16,48,3,13.18
1753,877,15,45,3,19.74
1754,877,1,2,2,7.73
1755,877,9,26,3,14.89
1756,878,3,8,1,9.21
1757,878,6,17,2,14.18
1758,879,6,16,3,18.54
1759,880,10,28,3,10.9
1760,881,8,24,3,16.24
1761,881,1,2,2,7.73
1762,881,12,35,3,13.89
1763,882,17,51,3,5.51
1764,882,11,32,3,11.34
1765,882,5,13,2,9.31
1766,883,10,30,1,9.99
1767,884,7,20,3,12.01
1768,885,9,25,1,18.6
1769,885,15,44,1,8.36
1770,886,1,3,1,9.97
1771,886,5,14,3,18.78
1772,886,2,6,1,6.59
1773,887,3,8,2,9.21
1774,888,9,25,1,18.6
1775,888,3,7,3,15.71
1776,889,9,26,3,14.89
1777,889,10,30,1,9.99
1778,889,1,2,3,7.73
1779,890,9,25,3,18.6
1780,891,10,30,3,9.99
1781,891,14,40,2,6.75
1782,891,16,46,2,18.68
1783,892,9,27,1,10.83
1784,892,12,34,1,18.33
1785,893,16,47,1,13.21
1786,894,12,35,3,13.89
1787,895,18,53,3,9.01
1788,895,3,9,3,13.91
1789,896,3,8,2,9.21
1790,896,6,18,1,15.32
1791,897,2,4,3,13.38
1792,897,6,18,2,15.32
1793,898,10,29,3,12.51
1794,898,8,23,1,16.36
1795,899,6,17,3,14.18
1796,899,4,11,2,11.15
1797,900,20,58,3,19.27
1798,900,1,3,1,9.97
1799,901,8,24,3,16.24
1800,901,15,44,1,8.36
1801,902,15,44,3,8.36
1802,902,2,4,3,13.38
1803,903,4,11,1,11.15
1804,904,9,25,1,18.6
1805,904,16,46,3,18.68
1806,905,8,23,3,16.36
1807,905,8,23,3,16.36
1808,906,2,5,1,14.74
1809,906,9,27,1,10.83
1810,906,6,16,1,18.54
1811,907,17,49,3,14.69
1812,907,14,42,3,13.7
1813,907,8,22,2,15.06
1814,908,8,23,1,16.36
1815,909,7,20,1,12.01
1816,909,9,27,3,10.83
1817,910,19,57,1,9.39
1818,911,10,29,1,12.51
1819,911,14,42,1,13.7
1820,911,10,29,3,12.51
1821,912,2,5,1,14.74
1822,912,12,34,3,18.33
1823,912,4,11,2,11.15
1824,913,9,25,1,18.6
1825,914,12,35,2,13.89
1826,915,4,12,2,19.06
1827,916,5,13,1,9.31
1828,917,13,37,1,15.82
1829,917,6,18,3,15.32
1830,918,20,59,1,6.03
1831,918,14,41,3,5.25
1832,918,6,16,2,18.54
1833,919,1,1,2,11.51
1834,920,3,9,3,13.91
1835,920,9,25,2,18.6
1836,921,14,42,2,13.7
1837,921,2,6,1,6.59
1838,921,8,23,1,16.36
1839,922,8,22,2,15.06
1840,922,15,44,3,8.36
1841,923,13,38,3,19.05
1842,924,4,10,3,6.89
1843,924,9,26,2,14.89
1844,925,3,8,1,9.21
1845,925,11,33,3,15.68
1846,925,12,35,1,13.89
1847,926,17,51,1,5.51
1848,926,2,5,2,14.74
1849,927,15,45,3,19.74
1850,927,2,5,3,14.74
1851,928,1,2,2,7.73
1852,928,14,40,1,6.75
1853,929,6,17,3,14.18
1854,930,5,15,3,12.81
1855,930,12,35,3,13.89
1856,931,16,48,2,13.18
1857,931,10,30,2,9.99
1858,931,17,51,3,5.51
1859,932,7,20,2,12.01
1860,932,13,38,1,19.05
1861,933,1,3,2,9.97
1862,933,9,26,1,14.89
1863,934,11,31,3,12.13
1864,934,15,44,1,8.36
1865,935,9,27,2,10.83
1866,935,4,10,3,6.89
1867,935,3,9,3,13.91
1868,936,16,48,2,13.18
1869,936,16,47,3,13.21
1870,936,18,53,1,9.01
1871,937,4,11,1,11.15
1872,938,5,15,2,12.81
1873,938,5,15,2,12.81
1874,939,16,46,2,18.68
1875,939,9,25,2,18.6
1876,939,12,36,3,10.05
1877,940,3,8,3,9.21
1878,940,7,20,2,12.01
1879,940,18,53,2,9.01
1880,941,15,44,2,8.36
1881,941,15,43,2,11.91
1882,941,20,60,1,12.23
1883,942,9,26,2,14.89
1884,942,13,37,1,15.82
1885,943,14,40,2,6.75
1886,944,1,2,1,7.73
1887,944,10,28,1,10.9
1888,944,15,43,2,11.91
1889,945,15,45,3,19.74
1890,946,8,23,1,16.36
1891,946,12,36,1,10.05
1892,946,7,19,2,7.02
1893,947,11,31,3,12.13
1894,947,7,20,3,12.01
1895,947,17,49,1,14.69
1896,948,8,23,3,16.36
1897,949,4,10,2,6.89
1898,949,4,10,3,6.89
1899,950,8,23,3,16.36
1900,950,12,36,1,10.05
1901,950,10,29,3,12.51
1902,951,8,23,3,16.36
1903,952,4,11,2,11.15
1904,952,14,40,2,6.75
1905,953,6,17,2,14.18
1906,953,6,18,1,15.32
1907,954,11,33,1,15.68
1908,955,1,3,2,9.97
1909,955,7,20,1,12.01
1910,956,7,19,2,7.02
1911,956,17,51,2,5.51
1912,956,16,48,2,13.18
1913,957,10,29,1,12.51
1914,957,17,50,2,15.34
1915,958,17,50,3,15.34
1916,959,17,50,2,15.34
1917,959,15,44,2,8.36
1918,960,15,44,2,8.36
1919,960,19,57,2,9.39
1920,960,4,11,3,11.15
1921,961,18,52,2,5.28
1922,961,20,60,3,12.23
1923,961,1,2,3,7.73
1924,962,15,43,1,11.91
1925,962,19,56,1,9.11
1926,962,8,22,2,15.06
1927,963,4,11,3,11.15
