booking_id,user_id,show_id,booking_datetime,total_cost
607,212,4,2025-02-25 12:33:11,129.02
608,212,3,2025-02-22 13:37:11,167.16
609,213,4,2025-02-25 23:18:45,806.4
610,213,15,2025-02-16 10:44:25,650.88
611,213,11,2025-03-03 03:24:39,525.61
612,213,3,2025-03-10 02:59:59,826.1
613,213,2,2025-02-21 19:04:21,282.39
614,214,12,2025-02-19 09:25:07,812.26
615,214,2,2025-02-12 01:54:04,140.66
616,214,6,2025-02-17 04:51:05,723.54
617,214,16,2025-02-22 04:28:28,842.24
618,214,15,2025-02-16 04:59:35,550.23
619,215,16,2025-03-07 06:07:30,604.05
620,215,2,2025-03-09 03:23:45,479.54
621,215,5,2025-03-02 19:20:40,445.98
622,216,14,2025-03-05 16:39:42,895.59
623,216,1,2025-03-06 19:41:45,947.95
624,216,6,2025-02-18 00:49:28,937.33
625,216,9,2025-03-04 20:48:10,422.45
626,216,10,2025-02-19 23:35:48,443.47
627,217,3,2025-03-08 04:10:22,124.9
628,217,12,2025-03-10 22:01:27,286.24
629,217,4,2025-02-12 21:02:06,893.63
630,217,2,2025-03-07 17:32:31,691.43
631,217,10,2025-02-28 12:05:09,632.43
632,218,4,2025-03-04 16:36:41,308.16
633,218,2,2025-03-07 21:17:55,333.55
634,219,6,2025-02-12 00:09:57,716.28
635,219,12,2025-02-16 20:16:28,948.4
636,219,11,2025-02-12 22:50:24,483.34
637,219,13,2025-02-12 17:08:24,367.31
638,219,11,2025-02-10 16:40:53,331.89
639,220,8,2025-03-08 21:48:01,501.83
640,220,15,2025-03-01 19:19:23,717.26
641,220,3,2025-02-24 12:41:21,297.26
642,220,4,2025-02-18 04:54:07,926.31
643,220,12,2025-03-01 16:32:12,422.33
644,221,8,2025-03-06 02:53:05,920.78
645,221,16,2025-03-06 14:17:07,105.27
646,221,16,2025-03-02 00:33:32,413.41
647,222,1,2025-02-19 05:25:47,698.53
648,223,5,2025-02-28 02:31:03,155.24
649,223,8,2025-02-23 15:29:14,123.65
650,223,11,2025-02-22 13:08:03,172.82
651,223,5,2025-03-03 19:19:19,974.59
652,224,10,2025-02-17 19:56:38,650.76
653,224,4,2025-02-22 20:05:46,946.36
654,224,13,2025-02-19 12:41:45,444.12
655,224,11,2025-02-18 02:35:16,421.24
656,225,9,2025-02-12 04:40:59,855.29
657,225,2,2025-02-21 23:39:03,440.61
658,225,16,2025-02-21 10:58:50,269.62
659,225,3,2025-03-11 10:05:46,805.22
660,225,11,2025-03-04 01:47:05,369.56
661,226,10,2025-03-03 07:33:47,940.95
662,226,14,2025-02-16 09:08:03,198.41
663,226,4,2025-03-04 09:12:34,539.3
664,226,1,2025-03-05 16:30:29,347.1
665,227,15,2025-03-06 00:44:35,174.53
666,228,12,2025-02-26 17:09:34,509.0
667,228,9,2025-02-15 03:01:17,505.28
668,228,12,2025-03-02 19:05:22,733.45
669,229,7,2025-02-10 19:19:12,639.21
670,229,9,2025-02-13 09:30:06,131.06
671,229,4,2025-02-21 14:59:04,656.8
672,229,16,2025-02-25 23:13:37,803.78
673,229,3,2025-02-15 20:51:05,653.22
674,230,1,2025-02-10 13:34:12,151.55
675,230,2,2025-02-19 16:21:20,184.8
676,231,16,2025-02-28 09:26:48,476.66
677,231,16,2025-03-02 22:51:00,186.71
678,231,13,2025-03-05 23:53:33,866.8
679,232,4,2025-03-07 11:46:42,606.0
680,232,2,2025-02-11 03:37:32,997.86
681,232,7,2025-03-06 05:05:41,918.99
682,233,14,2025-03-08 18:10:48,707.94
683,233,7,2025-03-11 20:34:54,543.91
684,234,9,2025-02-26 12:13:08,874.68
685,234,9,2025-02-18 15:35:40,117.67
686,234,11,2025-02-12 17:42:45,173.96
687,235,7,2025-03-01 19:27:06,644.23
688,235,4,2025-03-03 04:26:38,128.16
689,235,1,2025-02-11 10:30:19,603.49
690,236,3,2025-02-17 17:58:26,268.64
691,236,3,2025-03-11 03:10:55,496.36
692,236,8,2025-02-11 21:23:14,255.16
693,237,7,2025-03-12 00:56:07,600.33
694,237,14,2025-03-09 07:32:52,263.64
695,238,5,2025-03-03 21:40:13,416.44
696,238,3,2025-03-07 14:39:33,809.16
697,238,2,2025-02-16 04:57:37,725.36
698,238,9,2025-03-09 13:01:22,816.13
699,239,7,2025-02-19 19:10:51,940.92
700,239,9,2025-02-21 11:04:56,828.36
701,239,9,2025-03-05 09:11:04,319.18
702,239,15,2025-02-14 23:39:47,109.83
703,239,11,2025-02-16 12:58:58,476.73
704,240,5,2025-02-13 08:06:41,445.87
705,240,11,2025-02-14 12:18:24,922.28
706,240,10,2025-03-01 10:51:45,425.49
707,240,15,2025-03-07 11:28:29,392.52
708,241,3,2025-03-10 12:25:07,912.2
709,241,15,2025-02-19 07:57:59,335.8
710,241,9,2025-02-12 19:23:27,789.77
711,241,1,2025-02-11 06:24:23,893.12
712,241,9,2025-02-28 00:45:05,772.99
713,242,13,2025-02-25 00:12:29,232.43
714,243,1,2025-02-10 15:28:45,120.31
715,243,11,2025-03-03 10:28:51,637.29
716,243,16,2025-02-14 00:51:48,231.94
717,243,8,2025-02-18 01:30:36,244.07
718,243,13,2025-02-26 03:55:41,919.97
719,244,5,2025-03-07 06:20:35,229.54
720,244,8,2025-02-23 04:58:01,458.71
721,244,16,2025-03-08 09:58:58,782.92
722,244,10,2025-03-01 13:44:40,698.36
723,245,14,2025-02-23 07:08:41,125.02
724,245,7,2025-02-13 22:56:39,251.42
725,245,16,2025-02-12 15:44:32,865.52
726,246,7,2025-02-22 23:52:47,607.64
727,247,6,2025-03-10 09:21:52,480.47
728,248,2,2025-02-28 03:51:47,645.55
729,248,4,2025-02-17 12:54:15,445.64
730,248,5,2025-02-13 11:00:11,296.77
731,248,10,2025-03-09 06:48:55,240.9
732,249,2,2025-02-12 04:51:24,738.24
733,249,9,2025-02-20 02:52:40,702.47
734,249,14,2025-02-12 18:39:55,663.08
735,249,14,2025-03-04 11:04:41,111.61
736,250,7,2025-02-21 18:38:29,276.24
737,251,10,2025-02-19 08:32:04,761.49
738,252,14,2025-02-21 20:36:24,884.38
739,252,3,2025-02-24 07:39:52,128.53
740,253,10,2025-02-16 20:36:14,619.69
741,253,10,2025-03-09 13:00:51,385.67
742,253,2,2025-03-07 11:16:31,340.87
743,253,15,2025-03-06 14:43:01,794.32
744,254,8,2025-03-12 01:04:40,194.59
745,254,11,2025-03-07 13:51:51,677.43
746,254,11,2025-02-11 02:44:03,805.0
747,254,16,2025-03-02 16:32:54,757.0
748,254,16,2025-02-13 21:38:42,582.07
749,255,10,2025-03-09 15:08:49,555.28
750,255,2,2025-02-20 01:45:07,386.78
751,255,4,2025-03-01 07:14:53,192.17
752,255,1,2025-02-24 22:37:11,162.39
753,255,1,2025-02-25 03:40:41,901.53
754,256,3,2025-02-13 23:57:27,350.42
755,256,10,2025-03-11 23:51:09,773.11
756,256,7,2025-02-25 10:01:16,586.85
757,256,6,2025-02-25 05:18:37,523.45
758,257,9,2025-02-25 20:04:08,244.23
759,258,12,2025-03-04 20:40:44,423.11
760,258,8,2025-02-14 18:21:32,878.89
761,258,13,2025-03-01 16:40:41,599.05
762,259,15,2025-02-24 12:55:33,988.69
763,259,6,2025-02-14 08:15:06,567.34
764,260,11,2025-02-17 06:44:47,171.0
765,260,8,2025-03-05 16:02:17,584.9
766,260,9,2025-03-06 18:42:04,553.8
767,261,10,2025-02-27 08:51:56,335.18
768,262,6,2025-03-12 01:43:15,378.8
769,262,1,2025-02-25 04:54:05,176.0
770,262,11,2025-02-23 13:51:35,907.12
771,262,13,2025-03-07 21:58:21,411.11
772,263,5,2025-03-01 08:50:19,671.61
773,263,4,2025-03-05 23:55:02,941.27
774,263,16,2025-02-15 05:53:05,897.71
775,264,13,2025-02-18 07:41:48,520.94
776,264,6,2025-03-08 17:08:26,569.28
777,264,7,2025-02-19 05:47:55,913.56
778,264,16,2025-03-09 12:59:28,283.47
779,265,10,2025-02-12 04:58:04,222.61
780,266,3,2025-03-02 10:40:35,454.82
781,266,6,2025-02-17 07:20:30,628.47
782,266,15,2025-02-17 17:21:08,898.08
783,267,15,2025-02-17 04:19:49,914.17
784,267,5,2025-02-10 17:59:09,495.89
785,267,3,2025-03-06 13:57:26,238.94
786,267,4,2025-02-18 05:24:50,579.77
787,268,16,2025-02-25 11:00:44,224.56
788,269,8,2025-02-10 18:23:35,329.62
789,269,10,2025-03-08 13:41:54,256.01
790,269,3,2025-02-16 00:34:17,331.82
791,269,3,2025-03-08 03:54:24,985.4
792,270,11,2025-02-20 07:45:20,770.28
793,271,15,2025-03-08 22:53:47,974.71
794,271,14,2025-03-10 15:25:11,445.85
795,271,12,2025-03-12 02:21:13,641.93
796,272,13,2025-02-21 05:00:29,390.81
797,273,1,2025-02-11 17:14:03,970.63
798,273,14,2025-03-04 16:08:55,269.89
799,273,11,2025-02-26 22:29:09,589.12
800,273,2,2025-02-13 22:44:43,907.76
801,274,2,2025-02-28 16:12:12,675.25
802,274,7,2025-02-26 03:50:40,935.89
803,275,16,2025-02-20 13:28:44,831.06
804,275,15,2025-02-20 21:48:56,790.16
805,276,3,2025-02-11 05:37:28,400.76
806,277,1,2025-03-07 03:32:51,379.15
807,277,11,2025-03-05 13:28:01,698.3
808,278,16,2025-03-09 17:45:17,486.83
809,279,10,2025-03-02 02:46:03,876.77
810,280,12,2025-02-18 19:53:05,545.46
811,281,6,2025-02-23 17:56:35,288.16
812,281,12,2025-02-26 07:41:43,804.71
813,281,8,2025-03-09 02:26:36,895.4
814,281,11,2025-02-25 10:46:06,131.05
815,282,13,2025-02-19 11:39:53,720.02
816,282,8,2025-02-15 15:28:18,393.17
817,282,7,2025-02-28 18:02:48,552.55
818,282,8,2025-03-06 16:59:10,121.22
819,283,4,2025-03-03 13:27:55,463.47
820,283,10,2025-02-12 05:53:56,733.13
821,283,13,2025-02-14 10:44:30,515.02
822,283,6,2025-03-01 14:30:37,161.09
823,283,7,2025-02-11 21:47:21,624.46
824,284,9,2025-03-08 09:08:36,402.57
825,284,9,2025-02-17 07:55:37,505.06
826,284,9,2025-02-17 03:45:24,932.26
827,284,15,2025-03-12 00:30:51,142.25
828,285,15,2025-03-10 16:43:56,824.95
829,285,8,2025-03-03 08:05:32,877.1
830,285,15,2025-02-19 03:29:54,170.36
831,285,8,2025-02-14 13:37:40,708.95
832,285,13,2025-02-20 01:15:32,331.57
833,286,5,2025-02-12 01:53:34,512.08
834,286,16,2025-03-01 00:39:38,109.13
835,286,16,2025-02-26 05:59:01,771.51
836,286,9,2025-02-19 07:24:54,290.82
837,286,8,2025-03-07 04:00:30,629.99
838,287,13,2025-02-12 18:59:51,328.69
839,288,13,2025-02-27 02:44:37,251.1
840,288,13,2025-02-22 22:14:56,648.3
841,288,2,2025-02-18 10:41:35,496.21
842,288,10,2025-02-26 13:32:26,728.45
843,289,2,2025-02-24 10:17:26,307.42
844,289,16,2025-02-12 05:35:44,785.15
845,289,9,2025-03-04 04:36:17,424.06
846,290,5,2025-02-24 18:39:15,100.84
847,291,4,2025-02-16 22:41:17,916.86
848,291,1,2025-03-11 00:45:19,674.58
849,292,4,2025-02-15 07:29:37,194.6
850,292,1,2025-03-06 02:18:57,223.55
851,292,15,2025-02-12 04:02:16,149.34
852,292,14,2025-02-26 15:25:03,451.0
853,293,14,2025-02-19 16:57:44,238.98
854,293,1,2025-02-20 23:44:56,310.48
855,293,5,2025-03-02 04:24:30,142.96
856,293,11,2025-02-21 15:56:31,716.6
857,293,9,2025-02-15 20:45:47,692.93
858,294,3,2025-02-18 05:05:24,394.72
859,294,2,2025-03-10 19:20:56,897.09
860,295,13,2025-02-21 20:55:19,727.75
861,295,9,2025-03-09 05:25:29,894.55
862,295,14,2025-02-17 13:11:27,155.18
863,295,3,2025-02-24 05:32:49,345.62
864,296,1,2025-02-11 12:26:14,516.35
865,296,4,2025-02-23 08:59:02,941.16
866,296,8,2025-03-02 21:40:16,458.54
867,296,8,2025-03-09 13:49:22,251.35
868,296,2,2025-03-02 19:05:40,862.67
869,297,16,2025-02-15 00:10:19,104.82
870,297,8,2025-02-17 22:51:19,886.39
871,298,9,2025-03-06 05:51:59,444.57
872,298,7,2025-02-19 15:24:31,798.45
873,298,4,2025-02-27 11:28:12,643.92
874,298,11,2025-03-11 11:13:20,102.73
875,298,11,2025-03-04 06:40:29,321.4
876,299,11,2025-02-11 03:46:18,642.47
877,299,5,2025-03-05 21:57:04,508.65
878,299,9,2025-02-10 21:46:20,571.43
879,299,2,2025-03-03 05:37:03,838.05
880,300,3,2025-03-08 07:23:49,369.91
881,301,15,2025-03-06 02:02:56,304.96
882,301,16,2025-02-18 14:02:39,524.79
883,302,10,2025-02-28 08:55:24,172.88
884,302,5,2025-02-27 01:54:33,125.37
885,302,4,2025-02-10 15:52:58,946.26
886,302,7,2025-02-15 13:46:21,571.03
887,303,1,2025-02-11 19:05:06,774.11
888,303,2,2025-03-11 00:30:00,293.96
889,304,8,2025-02-18 21:51:35,157.67
890,304,12,2025-02-18 18:28:05,238.61
891,304,14,2025-03-04 22:11:54,726.72
892,304,14,2025-02-28 04:13:09,523.59
893,304,15,2025-03-03 06:05:20,545.7
894,305,1,2025-03-05 10:09:14,370.92
895,305,10,2025-03-06 04:57:34,480.81
896,305,5,2025-03-02 11:31:46,860.36
897,305,13,2025-02-17 17:41:02,764.13
898,306,14,2025-02-23 09:02:20,292.75
899,307,2,2025-03-02 11:50:24,469.42
900,308,4,2025-02-21 13:01:41,116.55
901,308,9,2025-02-17 17:44:26,208.49
902,308,10,2025-02-11 09:26:08,612.48
903,309,13,2025-02-22 03:57:56,877.15
904,309,15,2025-02-21 17:35:32,806.08
905,309,11,2025-03-08 14:57:38,176.48
906,310,10,2025-02-18 09:30:17,365.63
907,310,2,2025-03-11 09:17:59,659.03
908,310,11,2025-02-14 12:10:43,721.89
909,311,12,2025-02-22 04:29:33,904.58
910,311,1,2025-02-22 10:06:14,784.03
911,311,2,2025-02-12 13:49:54,424.35
912,311,2,2025-03-11 12:24:56,151.67
913,312,4,2025-02-20 13:03:18,691.44
914,312,9,2025-03-08 00:16:50,447.84
915,312,2,2025-03-11 12:13:56,423.32
916,312,13,2025-02-16 04:51:30,525.09
917,313,10,2025-02-15 04:11:30,216.7
918,313,7,2025-02-19 14:40:56,438.66
919,313,5,2025-03-05 14:07:42,573.37
920,313,12,2025-02-14 20:54:29,307.26
921,313,11,2025-03-06 16:00:13,394.88
922,314,8,2025-02-18 19:32:19,512.99
923,314,1,2025-03-04 02:39:59,685.36
924,314,11,2025-03-04 22:22:14,408.5
925,314,12,2025-03-03 22:21:02,524.49
926,314,1,2025-03-06 07:43:41,642.91
927,315,13,2025-02-22 21:28:06,786.57
928,315,12,2025-02-18 19:59:52,403.08
929,315,4,2025-03-09 01:33:13,505.98
930,316,2,2025-03-03 18:49:22,109.58
931,317,10,2025-02-28 01:33:08,240.14
932,318,2,2025-02-24 03:26:01,173.46
933,318,6,2025-03-07 04:32:09,597.59
934,319,3,2025-03-02 16:43:46,829.28
935,320,8,2025-02-27 00:19:43,620.76
936,321,7,2025-02-27 08:24:16,985.52
937,321,5,2025-03-04 07:32:37,241.14
938,322,1,2025-02-22 23:03:13,712.22
939,322,12,2025-03-10 03:02:36,200.91
940,322,1,2025-02-13 18:14:35,490.28
941,323,12,2025-02-16 22:29:51,893.32
942,324,9,2025-03-10 16:17:24,742.49
943,324,6,2025-02-22 04:55:34,730.33
944,325,11,2025-03-06 17:36:52,817.45
945,326,5,2025-02-17 05:29:50,101.64
946,327,3,2025-02-19 18:02:00,671.71
947,327,6,2025-03-02 12:04:46,138.77
948,327,5,2025-02-26 08:29:08,483.41
949,327,3,2025-02-25 00:49:36,905.47
950,328,16,2025-03-12 11:23:25,240.04
951,328,3,2025-03-12 00:39:05,403.33
952,329,4,2025-02-13 13:59:56,950.47
953,329,8,2025-03-07 11:58:32,768.19
954,330,5,2025-02-22 00:38:44,543.93
955,331,5,2025-02-25 23:15:00,830.65
956,331,12,2025-03-07 16:20:49,330.05
957,331,5,2025-03-09 00:06:21,982.24
958,332,3,2025-03-07 05:03:07,505.82
959,332,7,2025-02-22 08:32:53,140.95
960,332,9,2025-02-24 14:33:30,299.03
961,333,15,2025-03-04 18:55:19,700.1
962,333,9,2025-03-05 13:31:15,222.52
963,333,15,2025-02-25 17:33:48,398.44
964,333,9,2025-02-11 17:18:45,856.01
965,334,9,2025-02-24 03:51:30,431.62
966,335,3,2025-02-10 22:13:07,603.14
967,335,3,2025-02-26 04:15:48,739.1
968,335,10,2025-03-09 19:39:54,481.85
969,335,1,2025-02-22 00:30:35,123.52
970,335,7,2025-03-01 15:47:36,341.67
971,336,13,2025-03-08 14:08:43,800.41
972,336,14,2025-02-24 21:51:10,298.82
973,336,6,2025-02-28 07:02:03,934.69
974,336,9,2025-02-13 19:46:23,824.96
975,337,6,2025-02-23 07:32:35,874.96
976,337,2,2025-03-10 16:23:52,707.36
977,337,15,2025-02-15 19:38:06,911.59
978,337,4,2025-02-25 10:04:24,417.47
979,338,9,2025-02-12 19:00:44,623.31
980,338,14,2025-03-07 06:40:35,644.48
981,338,13,2025-02-21 05:56:06,571.14
982,338,1,2025-02-17 23:43:45,722.36
983,338,9,2025-02-26 20:29:03,859.67
984,339,1,2025-02-16 19:03:04,702.27
985,339,8,2025-02-22 09:39:30,807.46
986,339,3,2025-02-27 07:57:07,781.21
987,339,15,2025-02-25 15:51:57,706.16
988,340,11,2025-02-10 19:49:57,517.34
989,340,13,2025-02-18 21:09:52,968.7
990,341,3,2025-03-10 19:02:06,856.37
991,342,16,2025-03-07 19:50:15,593.84
992,342,2,2025-03-07 11:02:52,558.76
993,342,4,2025-02-21 01:22:34,755.37
994,342,3,2025-02-25 03:36:01,836.21
995,343,16,2025-02-12 11:22:14,884.7
996,343,2,2025-03-06 02:16:51,214.85
997,343,1,2025-02-18 06:45:31,238.43
998,344,4,2025-02-21 17:54:20,257.59
999,344,6,2025-03-08 14:40:18,283.81
1000,344,16,2025-03-10 08:07:04,193.22
1001,345,4,2025-02-19 05:59:35,713.86
1002,345,1,2025-03-11 07:52:24,567.96
1003,345,2,2025-03-02 19:40:40,409.04
1004,346,15,2025-03-07 17:12:34,454.81
1005,346,13,2025-02-12 13:08:50,178.13
1006,346,4,2025-02-19 00:53:31,181.04
1007,347,15,2025-02-13 23:17:25,202.75
1008,347,11,2025-02-21 04:04:25,272.0
1009,347,4,2025-02-12 21:22:52,997.35
1010,347,12,2025-02-24 20:14:11,486.89
1011,348,2,2025-02-17 08:02:32,727.69
1012,348,2,2025-02-17 09:05:33,362.46
1013,349,1,2025-02-19 18:35:37,735.69
1014,349,6,2025-03-09 04:34:27,976.65
1015,349,13,2025-03-03 23:19:46,655.89
1016,349,7,2025-02-14 17:53:54,263.82
1017,349,11,2025-02-26 03:34:12,805.46
1018,350,6,2025-02-15 18:24:05,605.53
1019,350,1,2025-03-09 16:38:38,997.47
1020,350,3,2025-02-23 04:48:16,245.36
1021,350,13,2025-03-03 04:30:02,441.2
1022,351,15,2025-03-02 06:33:19,489.61
1023,351,6,2025-03-04 23:49:08,666.44
1024,351,9,2025-02-13 18:33:33,277.68
1025,351,8,2025-02-26 17:25:31,883.74
1026,352,2,2025-03-01 10:50:30,619.77
1027,352,2,2025-03-06 03:24:19,353.59
1028,353,2,2025-03-12 11:01:53,442.82
1029,353,16,2025-02-13 07:35:30,804.32
1030,354,2,2025-02-27 06:53:08,511.62
1031,354,14,2025-03-10 01:40:27,267.92
1032,354,10,2025-02-28 17:38:01,609.95
1033,354,13,2025-03-04 09:13:12,402.85
1034,354,6,2025-02-26 14:57:24,276.35
1035,355,4,2025-02-18 13:04:09,894.24
1036,355,12,2025-03-10 13:54:54,133.54
1037,356,6,2025-03-08 07:58:33,104.59
1038,356,9,2025-02-22 22:19:36,166.66
1039,356,13,2025-02-18 23:06:41,786.98
1040,356,11,2025-03-06 23:12:59,718.12
1041,357,2,2025-03-05 15:07:51,351.84
1042,357,1,2025-03-04 15:55:26,458.1
1043,357,10,2025-03-04 22:51:07,938.81
1044,357,9,2025-02-13 10:28:01,994.83
1045,358,16,2025-03-06 00:13:34,779.81
1046,358,13,2025-02-27 10:26:24,269.48
1047,359,12,2025-02-20 20:55:08,405.16
1048,360,10,2025-03-09 03:28:40,937.23
1049,360,5,2025-02-24 15:33:43,857.64
1050,360,12,2025-02-19 00:57:38,127.3
1051,361,10,2025-02-16 04:53:43,996.33
1052,361,1,2025-03-08 21:46:43,670.39
1053,361,10,2025-02-16 02:44:10,584.63
1054,361,12,2025-02-25 08:16:19,895.32
1055,362,10,2025-02-10 22:10:31,652.96
1056,362,14,2025-02-23 08:22:24,306.62
1057,362,8,2025-03-01 19:32:17,744.34
1058,362,1,2025-03-08 17:43:25,262.46
1059,363,6,2025-02-15 19:46:13,788.08
1060,363,16,2025-02-19 13:24:43,389.28
1061,363,12,2025-03-07 12:09:06,172.07
1062,364,10,2025-03-03 07:15:37,491.39
1063,364,14,2025-02-12 05:16:40,363.45
1064,364,2,2025-02-14 14:52:41,464.84
1065,365,1,2025-02-10 22:09:34,556.68
1066,366,7,2025-02-14 10:51:56,793.14
1067,366,11,2025-03-10 14:01:06,357.7
1068,366,12,2025-03-08 11:44:50,999.98
1069,366,7,2025-02-19 08:19:25,924.48
1070,366,12,2025-02-13 05:37:14,946.19
1071,367,8,2025-03-04 19:39:15,649.42
1072,367,10,2025-03-07 19:10:38,306.27
1073,368,9,2025-02-15 00:41:25,118.67
1074,368,9,2025-03-05 19:38:35,842.8
1075,368,7,2025-03-07 18:13:41,289.54
1076,368,12,2025-03-03 13:42:29,459.48
1077,368,6,2025-03-10 19:04:35,556.52
1078,369,10,2025-03-08 06:01:09,625.41
1079,369,6,2025-03-11 02:58:02,410.15
1080,369,3,2025-02-11 16:18:27,544.48
1081,369,13,2025-02-27 15:08:49,503.91
1082,369,15,2025-02-13 12:27:56,998.57
1083,370,3,2025-02-22 02:44:58,621.48
1084,370,7,2025-02-14 17:14:22,225.69
1085,371,16,2025-02-23 19:23:03,496.46
1086,371,10,2025-02-13 08:36:16,681.75
1087,371,1,2025-02-23 15:09:30,501.84
1088,371,13,2025-02-13 07:32:19,511.53
1089,372,5,2025-03-05 13:12:05,248.78
1090,372,10,2025-03-11 17:15:31,400.93
1091,372,5,2025-02-18 13:22:30,423.29
1092,373,1,2025-02-18 05:35:03,239.41
1093,373,4,2025-02-27 12:00:10,856.93
1094,373,7,2025-02-26 03:31:21,416.52
1095,374,15,2025-03-07 15:05:40,443.52
1096,374,7,2025-03-05 06:45:19,517.21
1097,375,12,2025-03-02 00:50:07,845.1
1098,375,3,2025-02-17 15:43:13,365.23
1099,376,15,2025-02-15 04:17:14,309.46
1100,376,6,2025-02-28 03:51:19,428.12
1101,376,16,2025-03-03 19:09:59,868.29
1102,377,10,2025-03-08 05:12:26,246.61
1103,377,15,2025-02-12 03:13:13,961.02
1104,377,6,2025-02-15 07:44:35,796.42
1105,377,12,2025-02-28 07:04:50,145.11
1106,378,3,2025-02-28 19:41:54,505.0
1107,378,9,2025-03-03 08:56:55,208.74
1108,378,14,2025-02-11 12:05:04,170.13
1109,378,1,2025-02-25 14:48:34,357.84
1110,379,14,2025-02-24 05:52:48,816.12
1111,379,12,2025-03-02 08:04:41,537.95
1112,380,3,2025-02-21 20:51:53,805.72
1113,381,8,2025-03-01 11:18:06,916.32
1114,381,15,2025-03-05 08:42:04,932.99
1115,382,8,2025-03-12 09:53:03,621.02
1116,383,3,2025-03-05 12:10:02,318.55
1117,383,8,2025-02-25 07:04:41,420.4
1118,384,3,2025-02-19 16:21:47,187.01
1119,384,13,2025-02-13 02:56:21,952.0
1120,384,9,2025-03-07 00:09:45,139.44
1121,385,2,2025-02-28 01:31:36,731.6
1122,386,5,2025-03-10 06:13:23,463.83
1123,386,14,2025-02-20 19:48:57,945.69
1124,386,7,2025-02-28 20:09:37,749.16
1125,386,4,2025-02-15 07:28:38,721.25
1126,386,6,2025-02-28 22:29:51,745.48
1127,387,4,2025-02-11 21:50:05,595.66
1128,387,11,2025-02-13 18:18:10,152.64
1129,387,7,2025-03-02 17:12:11,799.99
1130,388,3,2025-02-12 05:13:16,456.42
1131,388,9,2025-02-17 05:53:52,650.99
1132,388,8,2025-03-11 03:21:26,734.88
1133,388,14,2025-03-09 02:12:57,810.34
1134,388,4,2025-02-24 19:41:42,700.23
1135,389,15,2025-03-11 12:31:25,497.22
1136,389,3,2025-02-20 00:45:17,569.29
1137,390,3,2025-02-15 13:22:23,337.14
1138,391,12,2025-02-21 01:22:15,539.88
1139,391,11,2025-02-23 06:46:11,485.6
1140,391,15,2025-03-05 01:24:30,961.68
1141,391,3,2025-03-07 11:21:03,912.55
1142,392,12,2025-02-23 10:51:09,661.08
1143,393,1,2025-03-02 19:42:23,103.68
1144,394,10,2025-03-11 21:44:32,989.95
1145,394,16,2025-02-18 15:51:14,712.68
1146,394,8,2025-02-22 15:31:57,101.0
1147,394,14,2025-02-18 04:06:31,544.48
1148,394,1,2025-02-22 06:04:34,473.73
1149,395,13,2025-03-05 18:33:55,418.41
1150,395,7,2025-02-21 12:36:18,205.35
1151,395,4,2025-02-25 18:22:58,955.51
1152,395,2,2025-03-06 18:47:38,935.43
1153,396,14,2025-03-01 02:28:22,778.11
1154,397,1,2025-02-18 20:54:02,392.94
1155,397,16,2025-03-06 20:12:20,282.45
1156,398,8,2025-02-22 05:23:55,294.4
1157,398,7,2025-02-11 05:16:39,778.99
1158,398,7,2025-03-03 13:47:25,618.29
1159,399,13,2025-02-21 09:41:58,167.65
1160,399,4,2025-02-27 21:59:24,291.91
1161,399,9,2025-03-02 05:59:11,266.35
1162,399,9,2025-02-11 10:01:52,285.83
1163,400,13,2025-03-06 19:19:03,801.88
1164,401,2,2025-02-20 19:39:44,291.62
1165,401,1,2025-02-28 03:13:04,780.72
1166,401,9,2025-03-11 09:07:39,311.59
1167,402,3,2025-02-23 16:38:17,740.16
1168,402,8,2025-02-25 18:29:10,213.08
1169,402,7,2025-03-01 04:37:54,923.91
1170,403,15,2025-02-16 10:38:21,796.11
1171,403,4,2025-02-27 10:02:38,170.14
1172,403,1,2025-02-26 07:47:13,544.36
1173,404,4,2025-02-15 15:17:12,848.84
1174,404,15,2025-02-12 14:16:59,227.95
1175,404,6,2025-02-23 19:37:32,432.83
1176,404,2,2025-03-08 10:17:05,949.78
1177,405,5,2025-03-10 08:02:27,653.91
1178,406,5,2025-02-15 14:21:07,799.76
1179,406,4,2025-02-24 22:15:37,298.92
1180,406,5,2025-02-16 04:40:59,118.33
1181,406,12,2025-02-16 14:58:41,326.63
1182,406,6,2025-03-09 07:18:12,684.7
1183,407,13,2025-02-23 22:52:36,190.31
1184,407,10,2025-02-24 16:10:08,491.74
1185,407,10,2025-02-27 13:30:39,230.67
1186,407,11,2025-02-18 05:32:11,778.38
1187,407,9,2025-02-14 22:12:47,759.35
1188,408,3,2025-03-12 07:31:47,695.8
1189,408,1,2025-03-02 11:39:46,417.02
1190,409,10,2025-03-01 07:01:29,941.93
1191,409,14,2025-02-11 20:27:23,916.76
1192,409,15,2025-03-09 16:38:05,467.15
1193,409,12,2025-03-07 16:46:36,618.98
1194,409,8,2025-03-08 22:43:21,892.46
1195,410,4,2025-02-15 03:27:57,734.33
1196,411,9,2025-02-20 14:49:07,374.83
1197,411,10,2025-03-05 11:40:14,109.03
1198,411,15,2025-02-10 14:18:27,627.97
1199,411,13,2025-03-11 09:44:43,975.95
1200,411,10,2025-02-23 22:06:27,280.49
1201,412,6,2025-02-23 23:15:41,896.3
1202,412,3,2025-03-04 16:05:16,263.38
1203,413,2,2025-03-05 14:45:54,187.51
1204,413,3,2025-03-03 02:48:05,563.44
