transaction_id,user_id,amount,points_earned,transaction_datetime,transaction_type
498,100,49.87,49,2024-06-01 08:09:58,Purchase
499,100,71.35,71,2024-11-08 07:27:33,Purchase
500,100,15.28,15,2025-01-18 21:16:45,Purchase
501,101,36.47,36,2024-11-03 09:54:39,Bonus
502,101,20.19,20,2024-09-03 14:37:27,Purchase
503,101,62.36,62,2024-10-15 16:07:33,Bonus
504,101,33.83,33,2024-03-15 17:19:08,Purchase
505,101,39.89,39,2025-01-02 02:53:34,Bonus
506,102,46.01,46,2024-09-22 09:59:37,Purchase
507,102,51.56,51,2024-10-05 15:24:31,Purchase
508,102,46.97,46,2024-05-04 06:33:44,Bonus
509,102,19.99,19,2024-05-14 19:30:43,Bonus
510,102,65.04,65,2024-06-14 20:15:38,Purchase
511,103,27.41,27,2024-12-31 08:55:16,Bonus
512,103,19.19,19,2024-03-20 17:30:08,Bonus
513,103,48.81,48,2024-10-26 01:49:48,Bonus
514,103,87.1,87,2024-09-20 00:27:30,Purchase
515,103,21.34,21,2024-05-31 20:59:46,Bonus
516,104,34.64,34,2025-03-01 16:59:42,Purchase
517,104,66.73,66,2025-01-07 02:54:27,Purchase
518,104,77.34,77,2024-08-25 04:45:09,Bonus
519,104,61.86,61,2024-07-01 09:03:18,Bonus
520,104,19.81,19,2024-08-08 15:10:20,Purchase
521,105,70.08,70,2024-06-02 02:14:03,Bonus
522,105,68.02,68,2025-02-09 05:59:46,Purchase
523,105,63.84,63,2024-12-02 06:07:16,Purchase
524,105,31.74,31,2024-05-18 15:53:30,Bonus
525,105,64.15,64,2024-12-07 09:00:22,Purchase
526,106,24.2,24,2024-11-07 04:23:02,Bonus
527,106,28.84,28,2025-03-09 21:16:38,Purchase
528,106,33.04,33,2024-04-30 18:27:10,Bonus
529,106,99.41,99,2024-04-03 13:32:21,Purchase
530,106,86.14,86,2025-03-10 09:19:35,Bonus
531,107,30.72,30,2025-02-07 21:40:13,Bonus
532,107,76.9,76,2025-02-27 02:34:32,Bonus
533,107,29.07,29,2024-04-04 04:21:19,Bonus
534,107,19.11,19,2024-09-23 11:38:43,Purchase
535,107,15.57,15,2024-09-18 13:38:36,Bonus
536,108,55.01,55,2024-09-04 13:40:20,Bonus
537,108,47.82,47,2024-06-16 17:07:52,Purchase
538,108,15.42,15,2024-12-29 17:46:22,Purchase
539,108,17.19,17,2024-04-17 21:08:26,Bonus
540,108,85.27,85,2024-05-22 05:11:02,Bonus
541,109,90.1,90,2024-07-13 14:50:49,Purchase
542,109,97.78,97,2024-10-29 04:43:45,Purchase
543,109,40.3,40,2025-01-21 15:56:37,Bonus
544,109,35.84,35,2024-10-07 08:00:30,Bonus
545,109,53.61,53,2025-02-16 14:24:26,Purchase
546,110,56.04,56,2024-09-01 13:43:46,Bonus
547,110,55.41,55,2025-01-13 01:47:00,Bonus
548,110,82.35,82,2024-12-08 22:21:11,Purchase
549,110,10.56,10,2024-10-04 05:15:31,Purchase
550,110,68.05,68,2024-08-20 10:09:17,Purchase
551,111,24.34,24,2024-04-29 22:16:12,Purchase
552,111,72.34,72,2024-05-25 04:35:59,Bonus
553,111,12.82,12,2025-01-05 13:37:57,Bonus
554,111,77.93,77,2024-07-13 08:45:49,Bonus
555,111,13.12,13,2024-09-06 02:17:35,Bonus
556,112,46.66,46,2025-02-25 14:36:13,Bonus
557,112,13.36,13,2024-06-19 01:26:43,Purchase
558,112,70.57,70,2024-05-30 12:58:00,Purchase
559,112,18.53,18,2024-09-12 13:26:13,Purchase
560,112,81.32,81,2025-02-21 00:20:20,Bonus
561,113,70.37,70,2024-10-09 11:25:55,Bonus
562,113,77.3,77,2024-06-22 21:46:26,Purchase
563,113,32.46,32,2024-11-05 00:04:39,Purchase
564,113,47.84,47,2024-06-08 07:27:47,Purchase
565,113,50.91,50,2024-11-08 05:17:01,Purchase
566,114,87.06,87,2024-07-27 15:51:05,Purchase
567,114,82.36,82,2024-06-11 03:00:35,Bonus
568,114,81.4,81,2024-12-19 23:39:20,Bonus
569,114,79.06,79,2024-12-25 16:11:20,Bonus
570,114,76.44,76,2024-04-02 16:34:53,Purchase
571,115,36.82,36,2024-12-10 14:21:28,Bonus
572,115,80.84,80,2024-11-07 11:42:40,Bonus
573,115,33.76,33,2025-01-29 14:07:51,Bonus
574,115,53.49,53,2024-07-27 08:28:31,Purchase
575,115,17.55,17,2024-09-20 10:46:18,Purchase
576,116,32.4,32,2024-08-14 21:39:18,Purchase
577,116,44.41,44,2024-11-28 22:28:10,Purchase
578,116,50.68,50,2024-11-06 09:42:31,Purchase
579,116,73.71,73,2024-08-15 09:36:06,Bonus
580,116,50.14,50,2024-12-19 03:11:24,Purchase
581,117,32.84,32,2024-11-26 01:55:57,Purchase
582,117,62.73,62,2024-03-31 04:07:11,Purchase
583,117,78.43,78,2025-01-18 11:37:36,Purchase
584,117,59.84,59,2025-01-10 13:49:05,Purchase
585,117,72.14,72,2024-08-15 07:15:37,Bonus
586,118,52.46,52,2025-01-06 13:57:46,Bonus
587,118,38.09,38,2024-04-24 16:02:44,Purchase
588,118,16.15,16,2024-05-12 20:03:59,Purchase
589,118,64.92,64,2024-11-21 22:26:31,Bonus
590,118,33.95,33,2024-12-13 03:53:25,Purchase
591,119,86.56,86,2024-05-04 08:02:14,Purchase
592,119,35.84,35,2025-01-09 19:47:40,Bonus
593,119,61.18,61,2025-02-11 06:24:40,Bonus
594,119,92.61,92,2025-01-25 16:58:11,Bonus
595,119,62.03,62,2024-07-13 14:16:07,Purchase
596,120,31.52,31,2025-03-08 13:04:27,Purchase
597,120,45.29,45,2024-09-10 04:27:28,Bonus
598,120,81.65,81,2024-05-16 22:20:09,Purchase
599,120,43.69,43,2024-08-31 06:46:45,Bonus
600,120,88.3,88,2024-04-19 04:34:24,Purchase
601,121,76.82,76,2024-05-03 18:29:32,Purchase
602,121,58.21,58,2024-05-10 09:44:55,Purchase
603,121,77.17,77,2024-11-10 21:29:53,Purchase
604,121,56.31,56,2024-05-12 15:45:35,Purchase
605,121,81.88,81,2024-08-02 13:08:17,Bonus
606,122,78.44,78,2024-11-15 23:20:13,Purchase
607,122,14.85,14,2024-08-18 12:44:28,Purchase
608,122,37.03,37,2024-07-18 23:53:18,Bonus
609,122,18.71,18,2024-05-03 01:18:37,Bonus
610,122,80.24,80,2024-03-16 21:53:58,Purchase
611,123,95.98,95,2025-01-09 20:42:39,Bonus
612,123,19.42,19,2024-10-31 17:17:59,Purchase
613,123,24.56,24,2025-01-03 06:03:40,Purchase
614,123,93.53,93,2024-04-18 18:09:30,Bonus
615,123,12.3,12,2024-10-18 13:27:30,Bonus
616,124,21.71,21,2024-07-25 18:10:10,Bonus
617,124,57.72,57,2024-07-15 16:25:47,Bonus
618,124,29.92,29,2024-08-12 13:17:29,Bonus
619,124,85.21,85,2024-05-08 09:43:11,Bonus
620,124,52.99,52,2024-09-22 22:47:19,Bonus
621,125,67.61,67,2025-02-20 00:28:44,Purchase
622,125,42.3,42,2024-12-19 08:32:49,Purchase
623,125,37.46,37,2024-05-05 11:40:06,Bonus
624,125,88.87,88,2025-01-12 18:57:04,Bonus
625,125,29.98,29,2025-01-27 01:42:58,Bonus
626,126,47.52,47,2024-06-14 05:36:20,Purchase
627,126,92.07,92,2024-12-02 18:09:32,Purchase
628,126,47.71,47,2024-08-16 04:11:57,Bonus
629,126,27.65,27,2025-01-26 05:20:52,Purchase
630,126,68.36,68,2025-02-17 19:38:29,Purchase
631,127,29.83,29,2024-12-03 12:28:32,Purchase
632,127,81.02,81,2024-09-21 08:39:23,Purchase
633,127,86.02,86,2024-04-03 15:19:26,Bonus
634,127,60.35,60,2024-04-02 15:59:49,Bonus
635,127,56.22,56,2024-06-22 19:34:31,Bonus
636,128,46.05,46,2024-06-09 00:25:21,Bonus
637,128,52.97,52,2024-09-30 21:43:30,Purchase
638,128,30.13,30,2024-11-19 08:12:18,Purchase
639,128,72.12,72,2024-05-07 05:08:54,Bonus
640,128,57.11,57,2025-02-13 00:07:21,Purchase
641,129,53.82,53,2024-10-02 23:14:09,Bonus
642,129,58.52,58,2024-08-03 13:08:39,Purchase
643,129,32.19,32,2024-07-01 15:14:07,Bonus
644,129,54.33,54,2024-05-28 05:03:11,Purchase
645,129,97.46,97,2024-08-04 00:37:28,Bonus
646,130,90.1,90,2024-11-22 18:44:07,Bonus
647,130,91.38,91,2025-01-07 06:41:47,Bonus
648,130,81.98,81,2024-09-24 03:58:45,Bonus
649,130,63.31,63,2025-01-02 23:09:19,Purchase
650,130,99.92,99,2025-01-10 21:37:45,Bonus
651,131,26.47,26,2024-09-07 17:25:35,Purchase
652,131,89.7,89,2025-01-10 21:15:38,Bonus
653,131,10.2,10,2024-11-19 20:48:31,Bonus
654,131,60.32,60,2025-02-19 12:44:33,Bonus
655,131,25.12,25,2024-11-04 05:20:32,Bonus
656,132,46.9,46,2024-11-09 13:04:49,Bonus
657,132,90.01,90,2024-08-20 13:26:15,Bonus
658,132,10.38,10,2024-07-23 12:11:32,Purchase
659,132,42.19,42,2024-03-24 03:45:09,Purchase
660,132,29.72,29,2025-03-04 15:42:10,Bonus
661,133,52.33,52,2025-01-19 21:13:17,Purchase
662,133,11.29,11,2024-10-21 04:35:36,Bonus
663,133,73.55,73,2024-04-17 17:29:01,Purchase
664,133,72.52,72,2024-09-18 10:59:14,Purchase
665,133,25.89,25,2024-05-17 22:58:38,Bonus
666,134,79.62,79,2025-02-16 10:33:27,Purchase
667,134,25.09,25,2024-09-08 19:47:33,Purchase
668,134,30.6,30,2024-06-24 11:46:40,Purchase
669,134,36.93,36,2024-06-26 21:07:18,Purchase
670,134,50.86,50,2024-09-03 09:18:13,Purchase
671,135,79.25,79,2024-11-22 12:32:55,Bonus
672,135,85.54,85,2024-10-07 22:01:08,Purchase
673,135,55.84,55,2024-09-25 11:41:00,Purchase
674,135,83.35,83,2024-10-01 00:57:22,Purchase
675,135,64.36,64,2024-06-25 19:16:58,Purchase
676,136,36.35,36,2024-06-22 19:06:53,Bonus
677,136,47.61,47,2024-08-11 13:39:58,Purchase
678,136,39.2,39,2024-06-30 16:54:42,Bonus
679,136,23.26,23,2024-09-24 17:01:51,Purchase
680,136,44.52,44,2024-07-15 04:40:51,Bonus
681,137,11.6,11,2025-01-15 03:07:23,Purchase
682,137,45.28,45,2024-07-27 09:43:26,Bonus
683,137,36.31,36,2024-05-29 19:58:25,Purchase
684,137,29.81,29,2024-06-04 19:43:15,Bonus
685,137,46.25,46,2024-10-25 23:46:17,Bonus
686,138,34.65,34,2024-07-10 04:27:07,Bonus
687,138,28.14,28,2024-11-20 02:29:10,Bonus
688,138,53.83,53,2025-01-19 03:18:19,Bonus
689,138,62.0,62,2024-10-27 13:03:27,Bonus
690,138,57.96,57,2024-05-21 08:27:34,Purchase
691,139,47.12,47,2025-02-26 01:34:01,Purchase
692,139,85.86,85,2024-11-05 23:52:46,Purchase
693,139,99.51,99,2025-02-25 06:43:00,Purchase
694,139,82.7,82,2024-03-22 23:21:56,Bonus
695,139,92.5,92,2024-10-18 02:29:50,Bonus
696,140,30.84,30,2024-09-09 02:55:41,Bonus
697,140,40.4,40,2025-01-10 18:28:14,Bonus
698,140,44.32,44,2024-05-14 06:27:42,Bonus
699,140,82.5,82,2024-05-23 02:43:19,Purchase
700,140,54.36,54,2024-09-30 02:06:55,Bonus
701,141,73.01,73,2024-05-17 20:08:30,Purchase
702,141,62.67,62,2024-08-05 05:26:17,Bonus
703,141,35.41,35,2024-12-02 08:19:57,Bonus
704,141,99.76,99,2024-10-21 11:50:46,Bonus
705,141,56.72,56,2024-06-09 07:41:14,Purchase
706,142,32.25,32,2024-12-19 14:00:14,Bonus
707,142,77.59,77,2024-04-16 19:45:30,Purchase
708,142,65.49,65,2024-12-07 10:14:11,Purchase
709,142,14.94,14,2024-05-30 10:12:46,Purchase
710,142,72.01,72,2024-12-11 01:40:33,Purchase
711,143,61.44,61,2024-09-05 04:55:18,Purchase
712,143,74.98,74,2025-02-19 03:10:31,Bonus
713,143,30.25,30,2024-11-10 14:46:46,Bonus
714,143,72.35,72,2024-09-15 10:31:50,Bonus
715,143,35.39,35,2024-12-18 05:58:44,Purchase
716,144,31.33,31,2024-04-06 12:34:22,Purchase
717,144,92.7,92,2024-06-30 14:36:20,Purchase
718,144,59.08,59,2024-09-18 00:20:48,Bonus
719,144,41.67,41,2025-01-02 05:28:52,Purchase
720,144,89.54,89,2025-01-06 14:40:24,Purchase
721,145,64.65,64,2024-07-01 05:56:32,Bonus
722,145,19.14,19,2025-02-23 16:55:35,Purchase
723,145,47.96,47,2024-03-29 21:16:23,Purchase
724,145,95.9,95,2024-10-01 22:37:42,Bonus
725,145,75.43,75,2024-06-03 23:37:17,Purchase
726,146,98.2,98,2025-01-29 13:03:06,Bonus
727,146,73.14,73,2024-12-05 10:19:57,Purchase
728,146,67.22,67,2024-06-14 09:47:55,Purchase
729,146,19.53,19,2024-09-30 18:30:16,Bonus
730,146,98.5,98,2024-05-29 11:28:43,Bonus
731,147,18.79,18,2025-03-10 12:22:06,Bonus
732,147,50.22,50,2025-01-09 10:28:12,Purchase
733,147,46.73,46,2024-09-29 07:29:30,Bonus
734,147,39.33,39,2024-06-30 04:38:01,Purchase
735,147,96.22,96,2025-02-25 06:40:25,Purchase
736,148,61.05,61,2024-08-22 17:31:33,Purchase
737,148,78.15,78,2025-02-09 06:28:37,Bonus
738,148,94.2,94,2024-10-06 19:46:19,Purchase
739,148,40.58,40,2024-06-21 20:03:14,Bonus
740,148,43.86,43,2025-03-12 02:04:36,Purchase
741,149,53.66,53,2024-04-23 06:44:50,Purchase
742,149,22.31,22,2024-05-06 00:29:30,Bonus
743,149,68.77,68,2024-10-01 00:07:47,Bonus
744,149,39.88,39,2024-10-07 12:40:47,Bonus
745,149,90.86,90,2024-05-07 18:01:01,Bonus
746,150,66.19,66,2025-02-28 15:09:28,Purchase
747,150,63.78,63,2024-08-27 17:38:51,Purchase
748,150,54.93,54,2024-10-24 18:21:33,Purchase
749,150,46.2,46,2024-05-30 23:04:54,Bonus
750,150,95.87,95,2024-08-31 18:33:48,Purchase
751,151,39.97,39,2025-03-01 03:48:39,Purchase
752,151,57.79,57,2024-11-12 07:50:52,Purchase
753,151,23.67,23,2024-10-15 05:12:27,Purchase
754,151,30.79,30,2024-12-13 12:35:03,Bonus
755,151,98.05,98,2024-04-23 05:22:23,Purchase
756,152,89.31,89,2025-02-20 20:46:53,Purchase
757,152,82.95,82,2024-06-16 19:34:13,Purchase
758,152,74.04,74,2024-06-26 09:58:58,Bonus
759,152,91.63,91,2024-04-16 10:31:05,Purchase
760,152,70.67,70,2024-06-20 05:24:42,Bonus
761,153,42.33,42,2024-08-03 09:21:30,Purchase
762,153,39.13,39,2025-02-20 06:27:01,Purchase
763,153,96.07,96,2025-02-15 04:35:30,Purchase
764,153,34.25,34,2024-08-12 19:01:10,Bonus
765,153,61.59,61,2024-06-07 19:36:34,Purchase
766,154,56.13,56,2024-11-07 16:57:40,Purchase
767,154,23.2,23,2025-03-03 00:52:50,Purchase
768,154,75.62,75,2024-06-30 19:19:12,Purchase
769,154,22.25,22,2024-08-14 01:50:14,Purchase
770,154,89.84,89,2024-10-02 21:43:52,Bonus
771,155,28.85,28,2024-06-12 01:54:16,Bonus
772,155,68.97,68,2025-02-05 10:09:20,Purchase
773,155,58.69,58,2024-10-28 01:03:22,Purchase
774,155,60.86,60,2024-09-18 21:17:20,Bonus
775,155,73.16,73,2024-12-03 18:40:34,Bonus
776,156,65.67,65,2024-10-23 04:46:19,Purchase
777,156,14.06,14,2025-01-07 23:27:20,Purchase
778,156,72.99,72,2024-05-13 21:08:43,Bonus
779,156,57.79,57,2024-03-12 20:18:33,Purchase
780,156,25.2,25,2024-04-23 22:54:44,Bonus
781,157,89.72,89,2025-02-22 18:18:40,Bonus
782,157,93.0,93,2024-11-12 20:01:31,Bonus
783,157,99.54,99,2024-11-18 15:24:18,Bonus
784,157,83.98,83,2024-05-08 02:43:35,Purchase
785,157,10.13,10,2024-07-18 22:07:33,Bonus
786,158,95.77,95,2025-02-21 05:38:25,Bonus
787,158,77.97,77,2024-03-31 00:46:15,Bonus
788,158,99.3,99,2024-12-24 00:40:26,Purchase
789,158,29.39,29,2024-09-30 10:04:55,Bonus
790,158,26.83,26,2024-11-04 16:04:31,Purchase
791,159,45.19,45,2025-01-28 22:16:23,Bonus
792,159,18.49,18,2025-01-09 16:24:15,Purchase
793,159,68.05,68,2025-02-05 14:09:05,Bonus
794,159,23.12,23,2024-05-09 06:32:46,Bonus
795,159,79.44,79,2024-11-23 04:26:19,Purchase
796,160,98.73,98,2024-04-23 07:21:11,Bonus
797,160,60.64,60,2025-01-13 22:15:17,Bonus
798,160,79.3,79,2024-05-10 17:20:19,Bonus
799,160,21.09,21,2024-05-29 02:03:38,Bonus
800,160,56.86,56,2025-01-12 09:47:07,Bonus
801,161,30.33,30,2024-06-27 11:56:47,Purchase
802,161,18.75,18,2024-04-06 09:06:56,Bonus
803,161,53.23,53,2024-08-08 13:00:37,Bonus
804,161,82.77,82,2024-09-24 22:49:39,Bonus
805,161,56.43,56,2024-09-08 22:31:43,Bonus
806,162,22.55,22,2024-12-30 01:32:47,Purchase
807,162,82.15,82,2024-11-27 21:45:52,Purchase
808,162,97.34,97,2024-03-18 02:07:34,Bonus
809,162,27.61,27,2025-01-02 23:52:29,Purchase
810,162,14.19,14,2024-08-12 03:02:56,Bonus
811,163,56.32,56,2025-03-01 17:10:35,Purchase
812,163,91.38,91,2024-04-10 03:39:44,Purchase
813,163,24.24,24,2024-04-25 18:19:22,Purchase
814,163,57.97,57,2025-02-04 09:12:25,Bonus
815,163,97.64,97,2025-02-21 15:45:42,Bonus
816,164,14.13,14,2025-01-20 03:52:45,Bonus
817,164,18.49,18,2024-04-01 16:28:54,Bonus
818,164,61.89,61,2025-01-23 00:45:08,Purchase
819,164,33.21,33,2024-05-13 19:03:16,Bonus
820,164,33.38,33,2025-02-17 03:28:41,Purchase
821,165,38.3,38,2024-11-14 05:32:30,Bonus
822,165,76.97,76,2024-07-19 00:36:33,Bonus
823,165,86.59,86,2024-09-10 10:00:49,Purchase
824,165,49.49,49,2024-09-01 02:39:25,Purchase
825,165,39.84,39,2024-08-28 05:23:22,Purchase
826,166,19.38,19,2024-04-17 19:16:05,Purchase
827,166,44.22,44,2024-06-19 02:17:48,Purchase
828,166,36.32,36,2024-06-17 20:38:54,Purchase
829,166,99.14,99,2024-05-03 13:46:50,Purchase
830,166,10.4,10,2024-03-19 12:08:08,Purchase
831,167,27.73,27,2024-06-14 23:38:02,Purchase
832,167,68.4,68,2025-01-30 14:48:42,Bonus
833,167,10.88,10,2024-04-02 01:23:38,Bonus
834,167,97.71,97,2024-08-18 18:06:38,Bonus
835,167,35.95,35,2024-08-31 15:38:27,Purchase
836,168,54.61,54,2024-07-16 06:59:21,Purchase
837,168,22.04,22,2024-04-13 08:26:56,Purchase
838,168,98.69,98,2024-12-24 23:40:07,Bonus
839,168,63.52,63,2024-04-10 20:14:56,Purchase
840,168,59.06,59,2024-10-20 02:21:11,Bonus
841,169,38.61,38,2024-07-28 08:40:59,Purchase
842,169,98.41,98,2025-01-21 10:04:24,Purchase
843,169,82.94,82,2024-04-28 22:02:00,Bonus
844,169,24.46,24,2024-12-21 19:11:47,Purchase
845,169,83.04,83,2025-03-11 09:41:35,Bonus
846,170,97.51,97,2025-01-20 13:29:48,Bonus
847,170,68.53,68,2024-12-12 07:33:34,Bonus
848,170,71.06,71,2024-12-08 07:52:49,Purchase
849,170,83.62,83,2024-04-08 21:06:54,Purchase
850,170,33.37,33,2024-07-20 20:12:40,Bonus
851,171,83.39,83,2024-05-19 08:49:46,Purchase
852,171,19.27,19,2024-12-31 11:39:21,Purchase
853,171,36.86,36,2024-11-10 06:46:45,Purchase
854,171,97.93,97,2025-01-04 08:20:51,Bonus
855,171,25.79,25,2024-12-25 16:15:06,Purchase
856,172,88.75,88,2025-03-05 20:36:47,Bonus
857,172,97.98,97,2024-10-12 10:54:44,Purchase
858,172,99.15,99,2024-04-21 03:19:19,Purchase
859,172,43.28,43,2024-06-13 17:19:33,Bonus
860,172,91.25,91,2025-01-01 21:09:54,Purchase
861,173,63.03,63,2024-06-05 10:46:46,Bonus
862,173,20.85,20,2025-03-02 14:08:17,Purchase
863,173,73.5,73,2025-01-17 14:36:43,Purchase
864,173,93.61,93,2024-10-02 05:50:57,Bonus
865,173,88.52,88,2024-07-08 03:21:25,Bonus
866,174,66.23,66,2024-03-26 03:43:40,Purchase
867,174,72.94,72,2024-12-24 08:38:30,Bonus
868,174,26.29,26,2024-08-31 11:54:21,Bonus
869,174,79.48,79,2024-11-10 06:07:46,Purchase
870,174,24.05,24,2025-03-06 15:49:32,Purchase
871,175,54.52,54,2025-03-10 01:19:57,Purchase
872,175,73.45,73,2024-07-09 12:16:38,Bonus
873,175,86.4,86,2024-07-18 16:43:39,Purchase
874,175,50.36,50,2024-05-17 10:39:00,Purchase
875,175,80.98,80,2024-12-10 04:47:10,Bonus
876,176,27.65,27,2025-01-08 15:35:51,Bonus
877,176,28.98,28,2024-10-12 17:59:35,Bonus
878,176,41.62,41,2024-06-08 13:23:02,Purchase
879,176,45.38,45,2024-10-02 22:27:38,Purchase
880,176,45.65,45,2024-04-04 18:56:03,Purchase
881,177,45.59,45,2024-09-19 02:20:43,Purchase
882,177,22.11,22,2024-10-05 20:08:33,Purchase
883,177,33.54,33,2024-12-16 08:20:58,Purchase
884,177,18.0,18,2025-03-05 15:57:33,Bonus
885,177,55.94,55,2024-03-24 04:18:48,Bonus
886,178,60.03,60,2024-07-28 03:43:52,Purchase
887,178,11.94,11,2024-03-13 05:39:17,Purchase
888,178,49.43,49,2024-10-07 02:18:06,Purchase
889,178,21.41,21,2024-09-06 01:48:51,Bonus
890,178,53.34,53,2024-04-07 15:42:04,Purchase
891,179,75.83,75,2024-04-08 09:37:45,Bonus
892,179,34.62,34,2024-10-13 23:15:43,Bonus
893,179,39.92,39,2024-10-02 11:00:13,Purchase
894,179,76.05,76,2024-05-21 23:44:07,Bonus
895,179,70.63,70,2024-03-29 03:54:41,Purchase
896,180,59.26,59,2024-11-07 08:02:51,Purchase
897,180,46.33,46,2025-01-21 19:22:16,Bonus
898,180,30.43,30,2024-11-20 11:46:21,Bonus
899,180,25.65,25,2024-05-06 18:59:10,Bonus
900,180,60.32,60,2025-02-06 22:01:29,Bonus
901,181,22.98,22,2025-02-19 15:04:13,Bonus
902,181,56.33,56,2024-03-23 18:51:16,Bonus
903,181,79.25,79,2024-03-14 10:05:57,Purchase
904,181,80.91,80,2025-03-01 18:13:20,Bonus
905,181,26.24,26,2025-01-08 05:22:22,Bonus
906,182,81.88,81,2024-08-26 00:27:17,Bonus
907,182,38.8,38,2024-06-29 02:53:33,Bonus
908,182,98.91,98,2024-05-26 09:21:50,Bonus
909,182,88.42,88,2024-07-16 05:47:17,Purchase
910,182,68.5,68,2024-07-14 14:08:49,Bonus
911,183,49.91,49,2025-01-19 06:19:32,Purchase
912,183,76.16,76,2024-10-24 20:51:31,Bonus
913,183,63.47,63,2024-05-03 05:59:45,Purchase
914,183,97.87,97,2024-09-25 06:17:56,Bonus
915,183,12.32,12,2024-06-28 01:03:07,Bonus
916,184,87.54,87,2025-02-20 00:18:45,Bonus
917,184,46.39,46,2024-09-18 12:34:13,Bonus
918,184,92.41,92,2025-01-27 17:33:22,Bonus
919,184,63.88,63,2024-08-05 17:52:17,Bonus
920,184,91.96,91,2024-04-20 05:01:14,Purchase
921,185,31.54,31,2024-04-02 22:46:34,Purchase
922,185,95.83,95,2024-09-02 03:02:36,Purchase
923,185,67.6,67,2024-08-25 17:58:15,Bonus
924,185,39.28,39,2025-01-23 12:31:49,Bonus
925,185,29.68,29,2024-04-14 21:58:23,Purchase
926,186,89.0,89,2024-12-16 08:56:47,Purchase
927,186,19.26,19,2024-09-05 17:53:23,Bonus
928,186,87.9,87,2024-05-24 15:51:21,Bonus
929,186,80.23,80,2024-05-14 06:15:40,Bonus
930,186,77.95,77,2024-12-05 05:03:27,Bonus
931,187,84.9,84,2024-04-12 09:32:31,Bonus
932,187,31.53,31,2024-08-30 19:56:31,Bonus
933,187,33.52,33,2024-07-09 00:14:32,Purchase
934,187,49.64,49,2024-04-23 05:31:57,Purchase
935,187,16.09,16,2024-12-22 05:40:53,Purchase
936,188,70.76,70,2024-10-04 23:24:24,Bonus
937,188,61.19,61,2025-01-31 13:03:52,Purchase
938,188,89.6,89,2024-07-23 11:51:06,Bonus
939,188,54.4,54,2024-04-29 20:17:53,Bonus
940,188,12.76,12,2024-03-14 22:37:52,Bonus
941,189,58.11,58,2024-10-15 08:17:20,Purchase
942,189,32.29,32,2024-10-05 00:49:03,Purchase
943,189,54.94,54,2024-11-29 03:08:55,Bonus
944,189,95.65,95,2024-11-28 01:07:11,Purchase
945,189,87.96,87,2024-08-07 19:11:48,Purchase
946,190,51.69,51,2025-02-01 19:18:49,Purchase
947,190,26.31,26,2024-06-08 13:44:24,Purchase
948,190,77.76,77,2025-02-18 11:54:52,Bonus
949,190,61.05,61,2024-06-02 11:46:52,Bonus
950,190,67.82,67,2024-04-03 21:39:50,Bonus
951,191,68.98,68,2024-06-11 18:45:20,Purchase
952,191,25.77,25,2024-03-21 00:21:49,Bonus
953,191,39.24,39,2024-07-03 09:18:42,Bonus
954,191,75.6,75,2024-09-19 10:16:07,Bonus
955,191,89.02,89,2024-12-24 11:43:17,Purchase
956,192,86.56,86,2024-07-24 23:30:11,Bonus
957,192,17.68,17,2024-07-27 16:16:04,Purchase
958,192,59.83,59,2024-11-29 17:12:36,Purchase
959,192,76.66,76,2025-02-12 23:16:40,Bonus
960,192,37.97,37,2024-10-14 19:13:01,Bonus
961,193,69.63,69,2025-02-01 06:00:28,Purchase
962,193,34.2,34,2025-03-10 17:47:35,Bonus
963,193,18.17,18,2025-01-31 08:01:05,Bonus
964,193,17.77,17,2024-07-29 14:14:41,Purchase
965,193,22.38,22,2024-03-13 22:12:12,Bonus
966,194,47.27,47,2024-09-04 07:34:35,Purchase
967,194,88.73,88,2024-10-18 14:33:11,Purchase
968,194,97.55,97,2024-05-02 12:05:22,Purchase
969,194,79.38,79,2024-12-26 21:37:48,Purchase
970,194,19.64,19,2024-03-24 01:11:17,Purchase
971,195,26.61,26,2024-03-30 20:10:06,Bonus
972,195,76.4,76,2025-02-13 06:30:15,Bonus
973,195,17.32,17,2024-12-25 01:24:38,Bonus
974,195,59.09,59,2024-04-07 01:14:21,Purchase
975,195,28.34,28,2025-02-12 04:20:57,Purchase
976,196,11.68,11,2024-03-18 03:12:46,Purchase
977,196,67.16,67,2025-01-26 01:50:10,Bonus
978,196,18.45,18,2024-12-20 01:26:36,Bonus
979,196,46.64,46,2024-08-06 18:42:43,Purchase
980,196,81.25,81,2025-01-08 08:00:38,Bonus
981,197,26.27,26,2025-01-31 12:23:08,Bonus
982,197,37.34,37,2024-10-18 16:53:38,Purchase
983,197,38.08,38,2024-04-19 07:31:49,Purchase
984,197,98.6,98,2024-03-12 17:27:04,Purchase
985,197,73.72,73,2024-07-29 22:45:09,Bonus
986,198,40.01,40,2024-05-03 12:05:39,Purchase
987,198,18.75,18,2025-03-01 04:43:48,Bonus
988,198,97.94,97,2025-01-15 05:56:39,Purchase
989,198,20.16,20,2024-07-05 06:23:53,Purchase
990,198,18.24,18,2024-08-09 02:49:36,Bonus
991,199,47.53,47,2024-09-23 02:31:07,Bonus
992,199,32.84,32,2024-05-24 21:09:09,Bonus
993,199,29.53,29,2025-01-24 22:59:47,Purchase
994,199,29.49,29,2024-11-17 10:51:59,Purchase
995,199,20.0,20,2024-10-27 17:00:25,Bonus
