order_id,booking_id,screen_id,seat_id,order_datetime,total_cost,delivery_method
517,362,4,308,10-03-2025 16:52,38.12,Seat
518,362,2,175,11-03-2025 06:28,31.32,Seat
519,362,2,294,09-03-2025 03:42,32.87,Seat
520,363,2,511,02-03-2025 06:43,27.59,Seat
521,363,3,33,10-03-2025 11:13,33.51,Seat
522,363,4,783,11-03-2025 08:27,29.54,Seat
523,364,3,329,27-02-2025 10:31,23.82,Counter
524,364,2,847,01-03-2025 12:02,40.5,Seat
525,364,2,215,02-03-2025 09:56,45.79,Counter
526,366,4,331,03-03-2025 13:31,40.09,Counter
527,366,1,698,06-03-2025 15:44,30.95,Counter
528,366,1,384,08-03-2025 19:13,27.99,Seat
529,367,4,448,12-03-2025 04:46,46.1,Seat
530,367,4,432,10-03-2025 13:49,48.76,Seat
531,368,2,738,11-03-2025 21:01,39.77,Counter
532,368,1,806,09-03-2025 17:11,28.42,Counter
533,369,4,39,06-03-2025 15:01,36.21,Counter
534,370,3,849,07-03-2025 14:39,32.24,Counter
535,370,2,176,12-03-2025 03:50,17.18,Seat
536,370,3,353,07-03-2025 08:30,15.52,Counter
537,371,2,298,21-02-2025 23:53,13.33,Counter
538,374,2,53,08-03-2025 23:49,33.17,Seat
539,375,2,288,12-03-2025 06:46,40.15,Seat
540,375,3,346,27-02-2025 18:00,48.67,Counter
541,376,4,66,02-03-2025 23:13,22.67,Counter
542,376,4,362,02-03-2025 17:14,25.43,Counter
543,376,1,668,12-03-2025 04:27,44.13,Counter
544,378,2,846,11-03-2025 03:29,17.58,Seat
545,378,1,351,07-03-2025 16:31,30.13,Counter
546,379,1,413,06-03-2025 13:35,43.54,Seat
547,379,4,180,28-02-2025 13:06,45.27,Seat
548,380,4,750,11-03-2025 23:43,31.92,Counter
549,380,2,660,12-03-2025 01:27,22.18,Seat
550,381,2,392,08-03-2025 04:36,31.81,Counter
551,381,4,128,09-03-2025 20:43,42.72,Counter
552,386,1,364,12-03-2025 11:35,46.92,Counter
553,386,3,849,12-03-2025 10:56,24.25,Seat
554,387,4,430,16-02-2025 05:14,12.57,Counter
555,387,3,811,27-02-2025 16:38,29.81,Counter
556,387,2,274,02-03-2025 17:59,36.71,Counter
557,389,1,460,10-03-2025 22:58,12.9,Seat
558,389,2,533,08-03-2025 07:21,45.06,Seat
559,390,4,317,28-02-2025 07:08,38.51,Seat
560,391,4,124,06-03-2025 14:55,31.12,Counter
561,391,4,441,05-03-2025 19:49,44.08,Seat
562,392,2,630,10-03-2025 21:24,11.16,Counter
563,392,1,167,04-03-2025 12:15,28.82,Counter
564,394,4,192,17-02-2025 03:45,16.14,Seat
565,395,1,828,10-03-2025 04:06,12.58,Seat
566,395,3,214,07-03-2025 19:19,35.35,Seat
567,396,4,381,12-03-2025 04:18,24.93,Seat
568,396,2,638,28-02-2025 07:47,16.97,Seat
569,396,2,721,11-03-2025 16:42,20.86,Seat
570,398,3,590,04-03-2025 12:00,14.08,Seat
571,399,4,725,11-03-2025 13:00,27.61,Counter
572,399,1,144,10-03-2025 17:39,42.18,Counter
573,399,3,785,10-03-2025 21:50,12.64,Counter
574,401,2,768,20-02-2025 09:24,46.77,Counter
575,402,3,606,25-02-2025 20:35,37.47,Counter
576,402,2,401,24-02-2025 22:47,29.25,Seat
577,402,4,464,24-02-2025 19:12,17.7,Seat
578,403,1,389,06-03-2025 12:55,48.84,Seat
579,404,1,442,08-03-2025 11:08,37.53,Counter
580,404,4,842,10-03-2025 12:11,36.65,Counter
581,405,2,76,23-02-2025 11:54,31.74,Counter
582,405,3,361,24-02-2025 15:15,36.6,Counter
583,406,4,45,25-02-2025 07:11,36.68,Seat
584,407,3,603,04-03-2025 23:23,39.37,Counter
585,408,1,253,25-02-2025 23:53,43.99,Counter
586,409,2,554,06-03-2025 17:46,23.43,Counter
587,409,2,60,06-03-2025 04:40,13.85,Seat
588,410,1,63,07-03-2025 04:13,46.61,Seat
589,410,3,175,27-02-2025 12:32,17.69,Seat
590,411,3,119,10-03-2025 21:06,36.31,Seat
591,411,4,850,10-03-2025 03:30,10.97,Counter
592,411,1,58,10-03-2025 23:12,11.3,Counter
593,412,1,784,09-03-2025 05:07,42.9,Counter
594,412,1,70,12-03-2025 04:52,15.49,Seat
595,412,4,790,10-03-2025 16:01,17.26,Seat
596,413,4,565,12-03-2025 08:28,41.98,Seat
597,414,2,401,08-03-2025 08:50,27.65,Counter
598,415,2,57,22-02-2025 13:16,26.29,Seat
599,417,4,514,12-03-2025 05:56,19.15,Seat
600,417,2,229,11-03-2025 12:51,12.22,Seat
601,417,4,822,11-03-2025 15:39,39.33,Seat
602,420,4,598,10-03-2025 05:36,16.57,Seat
603,420,3,594,12-03-2025 12:06,33.4,Seat
604,421,3,831,24-02-2025 10:56,34.53,Counter
605,421,3,395,12-02-2025 20:36,38.86,Seat
606,423,2,113,03-03-2025 23:06,45.82,Seat
607,423,2,341,05-03-2025 18:33,44.76,Seat
608,424,1,799,11-03-2025 10:51,40.1,Seat
609,424,1,253,10-03-2025 07:10,44,Seat
610,424,2,242,25-02-2025 01:19,35.85,Seat
611,425,3,817,10-03-2025 20:44,15.93,Seat
612,425,2,574,11-03-2025 06:32,38.38,Seat
613,426,3,44,28-02-2025 14:44,26.57,Counter
614,426,2,548,26-02-2025 19:59,49.72,Counter
615,426,1,767,05-03-2025 00:11,14.1,Counter
616,427,4,469,01-03-2025 07:02,28.09,Counter
617,427,4,478,23-02-2025 08:35,33.97,Counter
618,428,2,500,05-03-2025 09:17,45.33,Counter
619,428,2,694,12-03-2025 07:24,45.15,Seat
620,431,4,20,19-02-2025 19:30,44.31,Seat
621,431,3,118,11-03-2025 11:21,38.64,Seat
622,432,4,481,12-03-2025 08:23,47.44,Seat
623,433,3,491,22-02-2025 17:54,45.64,Counter
624,434,4,228,03-03-2025 23:49,14.1,Counter
625,435,2,233,22-02-2025 19:46,17.77,Counter
626,435,2,712,28-02-2025 13:27,34.46,Seat
627,435,4,534,08-03-2025 03:51,11.82,Counter
628,437,2,695,11-03-2025 18:33,28.4,Seat
629,437,1,140,12-03-2025 06:06,30.59,Seat
630,439,2,412,10-03-2025 20:56,40.57,Counter
631,439,4,317,04-03-2025 13:16,17,Counter
632,439,1,793,05-03-2025 10:00,31.06,Counter
633,442,3,805,09-03-2025 17:46,23.93,Seat
634,442,3,423,10-03-2025 12:24,39.76,Counter
635,442,4,292,10-03-2025 05:42,36.06,Seat
636,443,4,103,07-03-2025 18:05,22.84,Counter
637,443,3,167,15-02-2025 03:50,37.03,Counter
638,444,2,646,28-02-2025 09:34,27.54,Counter
639,445,3,703,08-03-2025 17:42,24.84,Counter
640,445,3,368,08-03-2025 13:53,24.45,Seat
641,447,3,38,01-03-2025 00:17,30.94,Seat
642,447,3,354,26-02-2025 09:05,45.61,Counter
643,448,2,766,02-03-2025 00:24,18.62,Counter
644,448,3,11,04-03-2025 00:59,25.61,Seat
645,449,1,227,27-02-2025 18:56,47.18,Seat
646,450,3,403,08-03-2025 11:13,11.67,Counter
647,450,3,168,09-03-2025 10:22,38.9,Counter
648,451,4,331,09-03-2025 09:11,20.78,Counter
649,451,2,72,05-03-2025 21:14,32.41,Counter
650,451,4,743,01-03-2025 14:12,41.57,Counter
651,452,4,132,04-03-2025 06:57,46.45,Counter
652,452,3,13,11-03-2025 21:38,36.85,Seat
653,452,3,158,22-02-2025 13:21,18.16,Seat
654,453,1,225,09-03-2025 05:15,20.96,Seat
655,454,2,662,12-03-2025 09:15,45.7,Seat
656,454,1,682,12-03-2025 01:05,48.48,Seat
657,454,3,825,12-03-2025 11:35,36.99,Seat
658,455,3,237,26-02-2025 16:05,10.93,Counter
659,457,4,746,24-02-2025 06:44,18.75,Seat
660,457,2,230,04-03-2025 20:23,38.74,Seat
661,458,1,308,09-03-2025 23:09,33.02,Counter
662,458,3,715,28-02-2025 19:45,48.57,Counter
663,459,4,597,10-03-2025 02:00,33.06,Counter
664,459,3,426,12-03-2025 00:06,47.27,Seat
665,460,1,227,07-03-2025 20:53,35.37,Counter
666,461,3,180,12-03-2025 00:16,34.81,Counter
667,461,1,231,11-03-2025 04:30,25.35,Counter
668,461,3,39,09-03-2025 22:08,11.22,Seat
669,462,2,369,06-03-2025 13:57,36.19,Seat
670,462,4,768,07-03-2025 07:02,11.36,Seat
671,462,4,317,05-03-2025 20:12,44.33,Seat
672,463,1,356,11-03-2025 10:38,34.88,Seat
673,463,4,199,11-03-2025 21:19,20.3,Counter
674,464,4,242,07-03-2025 05:51,30.01,Seat
675,464,3,835,11-03-2025 17:08,42.33,Counter
676,465,3,191,25-02-2025 21:01,31.54,Seat
677,467,3,98,06-03-2025 14:17,47.87,Seat
678,467,4,61,03-03-2025 01:47,36.63,Seat
679,469,2,640,09-03-2025 07:31,17.21,Seat
680,470,2,614,27-02-2025 18:32,12.74,Counter
681,470,1,98,11-03-2025 05:34,16.31,Counter
682,470,2,221,28-02-2025 07:02,18.95,Seat
683,471,1,600,01-03-2025 06:38,38.83,Seat
684,472,1,672,27-02-2025 22:46,10.41,Counter
685,472,3,67,19-02-2025 18:25,38.09,Seat
686,472,3,515,19-02-2025 11:23,16.96,Counter
687,474,1,386,05-03-2025 01:36,47.42,Seat
688,474,3,522,04-03-2025 02:21,23.87,Seat
689,474,2,723,03-03-2025 17:39,30.47,Seat
690,476,2,631,08-03-2025 23:14,48.61,Seat
691,477,3,378,05-03-2025 18:00,22.94,Counter
692,477,2,638,24-02-2025 13:30,38.6,Seat
693,477,4,55,11-03-2025 19:25,13.03,Counter
694,478,4,578,10-03-2025 11:24,19.72,Seat
695,478,2,645,05-03-2025 08:05,17.05,Seat
696,478,1,457,25-02-2025 19:57,21.81,Seat
697,479,3,584,09-03-2025 12:53,29.19,Counter
698,479,4,251,12-03-2025 02:33,17.76,Seat
699,479,1,688,09-03-2025 23:39,20.17,Counter
700,480,2,190,11-03-2025 09:09,27.29,Counter
701,480,2,759,11-03-2025 10:02,40.28,Counter
702,481,4,712,24-02-2025 03:32,38.47,Seat
703,482,4,150,01-03-2025 04:10,47.7,Seat
704,482,4,352,09-03-2025 18:51,34.28,Counter
705,482,2,331,28-02-2025 12:28,17.94,Seat
706,483,3,820,06-03-2025 00:01,39.24,Seat
707,484,3,53,26-02-2025 14:07,45.25,Seat
708,484,2,280,04-03-2025 11:08,28.81,Seat
709,485,4,159,11-03-2025 00:44,48.85,Counter
710,485,3,168,09-03-2025 16:37,29.36,Counter
711,485,1,472,03-03-2025 01:36,35.37,Seat
712,486,1,76,05-03-2025 09:24,33.8,Counter
713,487,2,90,26-02-2025 19:21,37.28,Seat
714,488,4,66,16-02-2025 10:21,39.21,Counter
715,489,3,817,08-03-2025 16:20,42.8,Seat
716,490,3,726,01-03-2025 15:26,31.07,Seat
717,491,4,294,11-03-2025 19:56,44.7,Counter
718,491,3,737,11-03-2025 18:55,30.2,Seat
719,492,1,88,10-03-2025 22:50,47.97,Counter
720,493,1,50,22-02-2025 14:05,18.41,Counter
721,493,3,629,01-03-2025 10:42,43.51,Counter
722,494,2,590,23-02-2025 12:00,48.16,Seat
723,494,3,625,05-03-2025 08:44,18.41,Counter
724,494,1,120,01-03-2025 04:47,12.68,Counter
725,495,1,71,06-03-2025 16:34,33.02,Counter
726,495,2,40,04-03-2025 12:48,35.82,Counter
727,496,2,258,11-03-2025 01:25,33.32,Seat
728,497,3,336,01-03-2025 10:42,44.89,Seat
729,497,3,664,07-03-2025 17:24,16.87,Seat
730,497,3,429,09-03-2025 10:55,17.07,Seat
731,498,3,828,24-02-2025 04:10,20.2,Counter
732,498,3,367,20-02-2025 15:01,45.57,Counter
733,498,2,284,14-02-2025 18:56,21.47,Seat
734,499,3,679,04-03-2025 19:51,35.76,Seat
735,499,3,120,01-03-2025 08:36,18.58,Seat
736,499,3,633,08-03-2025 18:07,21.75,Seat
737,501,4,618,05-03-2025 09:16,34.75,Seat
738,502,1,715,10-03-2025 07:12,34.38,Seat
739,502,2,771,11-03-2025 00:53,33.37,Seat
740,502,1,753,08-03-2025 20:23,28.17,Counter
741,503,4,227,06-03-2025 06:27,24.85,Counter
742,503,3,503,08-03-2025 20:24,31.49,Seat
743,503,3,185,10-03-2025 04:46,13.77,Seat
744,504,2,621,09-03-2025 00:02,15.25,Counter
745,504,2,364,08-03-2025 21:09,16.62,Seat
746,504,3,321,10-03-2025 14:48,36.98,Counter
747,505,2,336,10-03-2025 16:39,23.38,Seat
748,505,3,194,12-03-2025 02:57,29.31,Seat
749,505,4,86,11-03-2025 04:53,48.1,Seat
750,506,2,41,12-03-2025 02:10,18.23,Counter
751,507,4,353,27-02-2025 13:22,20.18,Seat
752,508,4,215,06-03-2025 20:09,20.21,Seat
753,509,3,799,06-03-2025 08:45,40.58,Counter
754,509,4,558,09-03-2025 07:01,23.02,Seat
755,509,4,757,03-03-2025 10:51,18.81,Seat
756,510,3,130,22-02-2025 02:06,21.83,Seat
757,510,4,576,21-02-2025 15:47,17.67,Counter
758,510,2,530,04-03-2025 00:22,44.82,Seat
759,512,4,253,09-03-2025 09:19,34.34,Counter
760,512,2,534,04-03-2025 23:56,24.58,Seat
761,513,2,303,11-03-2025 13:09,17.02,Counter
762,513,2,522,08-03-2025 22:20,40.56,Counter
763,513,1,640,05-03-2025 20:33,40.9,Seat
764,514,1,741,25-02-2025 08:19,23.58,Seat
765,515,1,324,08-03-2025 15:38,27.32,Counter
766,515,2,55,24-02-2025 14:06,47.25,Counter
767,516,4,371,01-03-2025 22:42,44.35,Counter
768,516,2,140,28-02-2025 04:09,37.59,Seat
769,517,2,142,10-03-2025 21:54,42.22,Counter
770,517,1,370,09-03-2025 12:35,15.17,Counter
771,517,4,215,02-03-2025 08:39,41.03,Seat
772,519,3,697,27-02-2025 22:01,41.17,Seat
773,520,4,22,04-03-2025 23:24,16.04,Counter
774,521,2,122,11-03-2025 12:52,31.16,Counter
775,521,3,537,10-03-2025 15:05,46.37,Counter
776,521,4,411,10-03-2025 21:14,38.78,Counter
777,523,4,456,10-03-2025 01:39,49.48,Seat
778,523,1,146,09-03-2025 12:01,33.12,Counter
779,523,1,522,07-03-2025 12:54,48.52,Seat
780,524,2,225,04-03-2025 16:46,39.14,Seat
781,524,2,395,05-03-2025 14:55,40.65,Seat
782,524,2,226,03-03-2025 22:15,15.99,Seat
783,526,2,395,05-03-2025 19:07,30.36,Counter
784,526,1,199,03-03-2025 11:41,31.89,Counter
785,526,3,289,02-03-2025 09:05,13.34,Seat
786,527,1,152,10-03-2025 21:48,27.08,Seat
787,527,1,484,09-03-2025 08:41,16.94,Counter
788,528,3,13,11-03-2025 23:08,32.9,Seat
789,528,3,618,09-03-2025 22:14,47.48,Counter
790,529,3,17,26-02-2025 12:07,42.69,Seat
791,529,4,8,05-03-2025 16:42,24.86,Counter
792,529,2,187,19-02-2025 12:19,39.02,Counter
793,530,1,219,24-02-2025 04:18,41.26,Seat
794,530,4,652,11-03-2025 06:17,15.57,Seat
795,531,3,680,04-03-2025 20:05,40.84,Counter
796,532,3,439,22-02-2025 21:06,27.17,Counter
797,532,4,317,09-03-2025 21:32,33.9,Seat
798,532,4,765,03-03-2025 18:00,17.21,Counter
799,533,4,309,12-03-2025 08:29,49.41,Counter
800,533,4,811,01-03-2025 00:01,34.21,Counter
801,533,4,651,10-03-2025 03:52,46,Seat
802,534,4,458,11-03-2025 18:18,45.13,Seat
803,534,3,388,06-03-2025 00:49,24.3,Counter
804,535,2,546,10-03-2025 20:54,40.07,Counter
805,535,3,630,09-03-2025 01:35,25.64,Counter
806,535,4,258,09-03-2025 01:04,44.76,Seat
807,537,3,275,05-03-2025 11:35,17.06,Counter
808,537,3,161,06-03-2025 04:04,10.03,Seat
809,539,3,117,10-03-2025 15:24,16.86,Seat
810,539,1,452,05-03-2025 05:53,24.57,Counter
811,540,4,810,12-03-2025 11:07,10.47,Seat
812,541,1,8,28-02-2025 00:13,18.32,Counter
813,541,3,567,22-02-2025 18:49,22.8,Seat
814,542,3,501,22-02-2025 15:18,21.48,Seat
815,542,2,240,17-02-2025 23:14,45.55,Seat
816,543,3,798,28-02-2025 20:26,41.43,Counter
817,544,4,294,11-03-2025 10:29,48.36,Seat
818,544,4,272,04-03-2025 00:45,20.93,Seat
819,545,2,776,28-02-2025 19:07,36.48,Seat
820,546,2,229,10-03-2025 21:52,23.42,Seat
821,546,4,129,12-03-2025 03:08,48.95,Seat
822,547,1,143,28-02-2025 19:26,39.19,Seat
823,547,4,614,11-03-2025 19:55,49.61,Counter
824,549,2,160,02-03-2025 21:24,41.8,Counter
825,550,1,66,15-02-2025 08:52,28.09,Counter
826,551,4,104,06-03-2025 23:42,27.06,Seat
827,551,3,603,04-03-2025 00:38,46.15,Counter
828,551,1,573,08-03-2025 01:18,16.28,Seat
829,552,1,74,12-03-2025 07:11,42.16,Seat
830,552,4,714,11-03-2025 20:55,20.55,Counter
831,552,4,225,10-03-2025 05:15,49.52,Seat
832,553,2,628,26-02-2025 14:58,27.77,Seat
833,553,4,217,09-03-2025 01:13,22.27,Counter
834,554,2,566,07-03-2025 17:26,42.96,Seat
835,554,3,4,04-03-2025 00:34,12.48,Seat
836,554,4,442,02-03-2025 09:59,36,Seat
837,555,4,494,11-03-2025 12:30,12.73,Seat
838,557,3,308,21-02-2025 17:54,28.5,Seat
839,558,4,718,02-03-2025 23:06,49.66,Seat
840,561,4,315,12-03-2025 03:21,32.9,Seat
841,562,4,557,09-03-2025 10:05,44.76,Counter
842,563,3,790,26-02-2025 06:05,41.51,Counter
843,563,1,65,01-03-2025 15:51,38.89,Seat
844,563,2,448,08-03-2025 18:03,10.57,Counter
845,564,3,830,02-03-2025 07:14,12.58,Counter
846,564,2,674,01-03-2025 19:00,33.05,Seat
847,565,2,500,09-03-2025 17:02,20.19,Counter
848,565,3,36,06-03-2025 12:11,40.07,Counter
849,567,3,650,11-03-2025 15:20,33.73,Seat
850,569,1,728,12-03-2025 06:40,24.19,Seat
851,571,2,667,07-03-2025 17:12,40.6,Seat
852,571,4,183,02-03-2025 09:14,18.13,Seat
853,571,4,18,24-02-2025 15:16,26.48,Seat
854,572,1,767,08-03-2025 09:27,13.72,Seat
855,572,3,491,11-03-2025 03:56,42.84,Seat
856,572,2,320,07-03-2025 12:42,37.44,Seat
857,573,1,830,12-03-2025 08:37,22.53,Seat
858,577,3,244,09-03-2025 06:35,43.94,Seat
859,579,2,86,11-03-2025 13:40,14.21,Counter
860,579,4,763,10-03-2025 21:41,48.62,Seat
861,579,2,211,11-03-2025 17:19,27.63,Counter
862,581,3,621,03-03-2025 07:36,34.02,Seat
863,581,4,742,08-03-2025 06:23,36.37,Counter
864,582,1,542,25-02-2025 22:10,30.3,Counter
865,584,2,800,26-02-2025 23:23,45.49,Seat
866,585,3,364,24-02-2025 19:56,32,Seat
867,585,3,13,12-02-2025 05:21,11.93,Seat
868,586,4,66,20-02-2025 11:37,16.38,Counter
869,586,2,83,20-02-2025 16:13,44.26,Seat
870,586,4,547,09-03-2025 09:07,27.35,Seat
871,587,3,461,09-03-2025 00:57,46.7,Counter
872,587,3,519,10-03-2025 13:26,48.79,Seat
873,587,4,249,11-03-2025 15:28,30.9,Seat
874,588,3,127,01-03-2025 19:35,32.41,Counter
875,588,3,577,28-02-2025 20:25,40.76,Seat
876,589,3,341,08-03-2025 12:15,23.46,Seat
877,589,3,503,12-03-2025 07:26,21.94,Counter
878,590,4,442,20-02-2025 05:31,44.04,Seat
879,590,3,130,28-02-2025 04:22,13.01,Seat
880,590,3,789,03-03-2025 17:59,12.59,Seat
881,591,3,49,11-03-2025 13:59,28.26,Counter
882,591,3,762,11-03-2025 00:21,13.39,Counter
883,591,2,390,11-03-2025 04:02,30.49,Seat
884,592,3,57,16-02-2025 22:52,24.3,Seat
885,593,1,310,12-03-2025 03:13,33.41,Seat
886,594,3,756,12-03-2025 07:10,35.58,Counter
887,594,2,267,11-03-2025 01:00,48.22,Counter
888,594,4,835,09-03-2025 07:53,23.98,Seat
889,595,3,193,22-02-2025 07:14,27.9,Counter
890,595,1,228,06-03-2025 23:23,20.07,Seat
891,596,1,769,05-03-2025 23:57,42.76,Counter
892,597,4,628,09-03-2025 08:26,48.7,Seat
893,597,4,156,08-03-2025 03:24,13.95,Counter
894,597,4,142,08-03-2025 12:36,49.99,Counter
895,598,3,850,12-03-2025 10:27,30.37,Seat
896,598,3,647,10-03-2025 00:35,39.95,Seat
897,598,3,547,10-03-2025 10:53,40.44,Counter
898,600,2,292,27-02-2025 21:44,43.13,Seat
899,601,3,487,06-03-2025 07:48,38.05,Counter
900,601,4,799,09-03-2025 13:47,49.42,Seat
901,602,4,719,11-03-2025 10:25,47.82,Seat
902,602,1,568,11-03-2025 22:10,41.31,Seat
903,603,3,702,11-03-2025 14:49,17.58,Counter
904,603,4,219,12-03-2025 04:34,19.06,Seat
905,603,4,416,12-03-2025 02:13,28.5,Counter
906,604,2,145,26-02-2025 10:47,45.34,Seat
907,607,3,421,10-03-2025 18:19,45.37,Counter
908,608,1,134,26-02-2025 08:29,46.65,Counter
909,608,3,8,08-03-2025 13:44,34.01,Counter
910,610,1,741,11-03-2025 13:32,20.35,Counter
911,611,3,731,08-03-2025 23:48,16,Seat
912,611,3,294,04-03-2025 06:41,43.87,Counter
913,611,1,751,10-03-2025 16:39,38.16,Counter
914,614,2,209,23-02-2025 13:59,13.42,Seat
915,615,3,490,09-03-2025 18:07,39.71,Seat
916,615,3,678,02-03-2025 07:24,12.05,Counter
917,616,3,716,09-03-2025 05:32,34.89,Counter
918,618,2,13,19-02-2025 17:46,48.34,Counter
919,621,4,235,07-03-2025 08:26,38.56,Seat
920,621,3,768,03-03-2025 21:33,44.92,Seat
921,622,2,445,09-03-2025 09:12,21.15,Counter
922,623,1,241,07-03-2025 04:37,46.56,Counter
923,623,3,417,11-03-2025 23:04,38.09,Seat
924,624,2,269,20-02-2025 03:38,34.85,Counter
925,626,3,37,08-03-2025 05:39,38.93,Seat
926,627,4,178,09-03-2025 04:38,30.87,Seat
927,627,4,531,12-03-2025 03:01,29.46,Counter
928,627,2,618,08-03-2025 17:14,48.66,Counter
929,628,3,208,11-03-2025 18:45,11.08,Seat
930,629,4,582,02-03-2025 13:16,46.33,Counter
931,629,4,393,13-02-2025 11:19,20,Seat
932,630,2,418,08-03-2025 14:01,15.45,Counter
933,630,4,67,10-03-2025 22:01,29.33,Seat
934,631,3,482,10-03-2025 18:02,32.14,Seat
935,631,4,825,08-03-2025 16:56,37.47,Seat
936,632,4,174,10-03-2025 22:43,19.68,Seat
937,632,4,169,08-03-2025 09:40,38.06,Counter
938,632,3,63,10-03-2025 04:07,31.6,Seat
939,635,4,232,01-03-2025 02:04,15.63,Counter
940,635,3,146,07-03-2025 16:07,33.87,Counter
941,635,2,204,06-03-2025 05:55,45.8,Counter
942,636,2,802,18-02-2025 06:42,41.93,Seat
943,637,4,681,22-02-2025 14:05,35.82,Counter
944,637,3,179,09-03-2025 01:32,34.62,Seat
945,637,4,680,14-02-2025 03:11,11.94,Seat
946,638,3,777,16-02-2025 10:21,12.97,Counter
947,638,4,4,18-02-2025 21:39,46.92,Seat
948,638,2,734,19-02-2025 01:01,26.05,Seat
949,639,3,428,10-03-2025 10:13,17.79,Counter
950,639,1,527,09-03-2025 02:10,44.83,Seat
951,642,2,7,23-02-2025 22:44,27.7,Counter
952,642,3,182,26-02-2025 02:37,11.9,Seat
953,644,2,126,07-03-2025 07:33,46.38,Seat
954,645,1,259,08-03-2025 07:25,38.25,Seat
955,645,4,826,12-03-2025 00:34,17.84,Counter
956,646,1,190,08-03-2025 23:13,37.14,Seat
957,646,3,431,02-03-2025 13:52,48.22,Counter
958,646,1,755,06-03-2025 07:19,33.18,Seat
959,647,3,97,21-02-2025 01:38,49.64,Seat
960,647,2,582,21-02-2025 17:29,20.33,Seat
961,649,4,359,05-03-2025 09:49,11.9,Seat
962,650,3,552,09-03-2025 14:51,48.17,Counter
963,650,3,346,28-02-2025 08:39,47.56,Counter
964,651,2,636,08-03-2025 03:35,33.14,Counter
965,653,3,157,03-03-2025 11:13,34.86,Seat
966,653,1,334,06-03-2025 05:19,37.37,Seat
967,654,4,233,20-02-2025 07:59,33.3,Counter
968,654,2,692,07-03-2025 04:03,43.84,Counter
969,654,1,456,20-02-2025 00:46,37.74,Counter
970,655,2,299,08-03-2025 18:46,46.89,Counter
971,656,4,530,08-03-2025 23:24,10.66,Seat
972,657,2,755,26-02-2025 17:40,25.24,Counter
973,657,2,342,04-03-2025 16:56,32.21,Seat
974,658,1,59,06-03-2025 18:04,28.34,Seat
975,658,3,254,08-03-2025 05:58,45.44,Seat
976,658,4,66,26-02-2025 08:25,14.5,Counter
977,659,4,42,12-03-2025 00:10,27.61,Seat
978,660,4,252,08-03-2025 21:01,16.74,Seat
979,662,3,490,27-02-2025 06:26,17.46,Seat
980,662,3,507,09-03-2025 01:54,10.69,Seat
981,663,4,453,07-03-2025 10:05,41.12,Seat
982,664,4,728,06-03-2025 03:49,20.42,Counter
983,664,4,212,07-03-2025 01:52,48.79,Counter
984,664,3,665,12-03-2025 07:51,44.4,Counter
985,665,4,433,11-03-2025 07:48,36.35,Seat
986,665,4,437,09-03-2025 10:31,44.62,Seat
987,667,4,685,11-03-2025 11:05,18.39,Counter
988,667,3,207,23-02-2025 08:26,23.48,Counter
989,668,1,156,11-03-2025 06:23,29.87,Seat
990,668,3,653,10-03-2025 02:14,14.03,Seat
991,669,4,693,18-02-2025 12:38,39.27,Seat
992,669,3,84,07-03-2025 21:53,19.22,Seat
993,670,3,537,09-03-2025 20:08,24.48,Seat
994,670,1,337,13-02-2025 09:56,32.85,Counter
995,671,4,728,03-03-2025 16:57,49.83,Seat
996,672,4,149,10-03-2025 11:21,26.81,Counter
997,672,4,554,03-03-2025 17:39,20.21,Counter
998,674,3,590,17-02-2025 15:42,41.81,Seat
999,675,4,303,11-03-2025 22:45,23.45,Seat
1000,675,1,306,08-03-2025 07:03,37.99,Seat
1001,676,2,356,12-03-2025 06:17,33.42,Counter
1002,676,4,65,05-03-2025 23:11,26.75,Seat
1003,676,3,588,10-03-2025 04:48,42.71,Seat
1004,677,1,486,03-03-2025 12:53,41.5,Seat
1005,678,2,385,09-03-2025 11:50,42.9,Counter
1006,678,4,412,12-03-2025 01:57,49.59,Seat
1007,678,3,627,07-03-2025 19:28,42.71,Seat
1008,680,3,355,10-03-2025 04:58,38.98,Counter
1009,682,2,563,09-03-2025 01:14,44.64,Counter
1010,682,1,393,10-03-2025 00:04,28.72,Seat
1011,682,3,154,10-03-2025 01:18,42.99,Counter
1012,683,3,776,12-03-2025 02:03,20.2,Seat
1013,684,4,252,03-03-2025 05:37,49.68,Counter
1014,684,1,358,26-02-2025 12:56,28.04,Seat
1015,684,4,247,10-03-2025 20:25,22.57,Seat
1016,686,3,435,12-02-2025 18:27,16.68,Counter
1017,686,1,251,22-02-2025 23:36,19.87,Seat
1018,687,1,508,02-03-2025 04:01,31.36,Counter
1019,687,4,414,05-03-2025 20:33,19.47,Counter
1020,688,2,765,12-03-2025 09:00,42.41,Counter
1021,688,1,336,11-03-2025 15:03,23.32,Counter
1022,690,4,584,28-02-2025 10:10,40.33,Counter
1023,690,1,3,04-03-2025 13:12,19.08,Counter
1024,691,4,113,11-03-2025 18:50,23.96,Seat
1025,692,1,368,24-02-2025 02:31,29.38,Counter
1026,692,1,234,12-02-2025 01:34,38.93,Counter
1027,693,2,110,12-03-2025 09:21,10.46,Seat
1028,693,2,603,12-03-2025 11:22,20.26,Seat
1029,694,3,122,12-03-2025 09:06,42.28,Seat
1030,694,3,244,12-03-2025 00:19,46.22,Seat
1031,694,4,789,11-03-2025 04:22,39.31,Seat
1032,696,1,503,08-03-2025 00:55,12.38,Counter
